bot,turn,action_index,response_time_ms,request_size_bytes,command,balance,debt,net_worth,factory_count
Бот 1,19,2,5492,14394,"sellToSystem(coking-coal, 61.38)",38414.17,537.54,37876.62,2
Бот 1,20,1,5877,14402,"sellToSystem(coke, 481.12)",42405.24,534.86,41870.39,2
Бот 1,20,2,5877,14402,"sellToSystem(coking-coal, 35.16)",42405.24,534.86,41870.39,2
Бот 1,21,1,12666,14487,buildFactory(coking-plant),45415.00,532.18,44882.82,3
Бот 1,22,1,6662,14869,"setWorkerCount(01M0CY944HKZG4HSC42J81DP1B, 1)",45259.11,529.52,44729.59,3
Бот 1,22,2,6662,14869,"sellToSystem(coke, 200.0)",45259.11,529.52,44729.59,3
Бот 1,23,1,12835,14973,"sellToSystem(coke, 1020.28)",46774.47,526.87,46247.59,3
Бот 1,24,1,7003,15021,buildFactory(coal-mine),55770.57,524.24,55246.34,4
Бот 1,24,2,7003,15021,"sellToSystem(coke, 200.0)",55770.57,524.24,55246.34,4
Бот 1,25,1,10708,15354,"setWorkerCount(01M0CY9Y1A1MXN7WDPN2N63359, 1)",57604.82,521.62,57083.20,4
Бот 1,25,2,10708,15354,"sellToSystem(coke, 200)",57604.82,521.62,57083.20,4
Бот 1,26,1,9425,15383,buildFactory(coking-plant),58412.04,519.01,57893.03,5
Бот 1,26,2,9425,15383,"sellToSystem(coke, 500.0)",58412.04,519.01,57893.03,5
Бот 1,27,1,7106,15649,"setWorkerCount(01M0CYAHPR9NMEN7CRSVBFE3T5, 1)",63023.35,516.41,62506.94,5
Бот 1,27,2,7106,15649,"sellToSystem(coke, 200.0)",63023.35,516.41,62506.94,5
Бот 1,28,1,13433,15911,buildFactory(coal-mine),64000.84,513.83,63487.00,6
Бот 1,28,2,13433,15911,"sellToSystem(coke, 500.0)",64000.84,513.83,63487.00,6
Бот 1,29,1,10687,16142,"setWorkerCount(01M0CYB5S4Q039AAKP7JX0WEMP, 1)",67565.06,511.26,67053.79,7
Бот 1,29,2,10687,16142,buildFactory(coal-mine),67565.06,511.26,67053.79,7
Бот 1,30,1,10696,16261,"setWorkerCount(01M0CYBG7F0DFYR2DZNZB0TCS5, 1)",66891.80,508.71,66383.10,7
Бот 1,30,2,10696,16261,"sellToSystem(coke, 2000.0)",66891.80,508.71,66383.10,7
Бот 1,31,1,16897,16327,"sellToSystem(coke, 300.0)",79667.21,506.16,79161.05,7
Бот 1,31,2,16897,16327,"setRndCommitment(01M0CY944HKZG4HSC42J81DP1B, 50.0)",79667.21,506.16,79161.05,7
Бот 1,32,1,15455,16384,"sellToSystem(coke, 2000.0)",80936.01,503.63,80432.38,7
Бот 1,32,2,15455,16384,"sellToSystem(coking-coal, 1500.0)",80936.01,503.63,80432.38,7
Бот 1,32,3,15455,16384,"setRndCommitment(01M0CY944HKZG4HSC42J81DP1B, 100.0)",80936.01,503.63,80432.38,7
Бот 1,33,1,13795,16475,"sellToSystem(coke, 2000.0)",99414.50,501.11,98913.39,7
Бот 1,33,2,13795,16475,"sellToSystem(coking-coal, 1500.0)",99414.50,501.11,98913.39,7
Бот 1,34,1,15966,16448,"sellToSystem(coke, 480)",116357.00,498.61,115858.39,7
Бот 1,34,2,15966,16448,"sellToSystem(coking-coal, 2000)",116357.00,498.61,115858.39,7
Бот 1,35,1,14345,16484,"setRndCommitment(01M0CY944HKZG4HSC42J81DP1B, 150.0)",126458.70,496.11,125962.59,7
Бот 1,35,2,14345,16484,"sellToSystem(coke, 2000.0)",126458.70,496.11,125962.59,7
Бот 1,35,3,14345,16484,"sellToSystem(coking-coal, 2000.0)",126458.70,496.11,125962.59,7
Бот 1,36,1,19224,16698,"setRndCommitment(01M0CY944HKZG4HSC42J81DP1B, 200.0)",141877.55,493.63,141383.91,7
Бот 1,36,2,19224,16698,"sellToSystem(coke, 1659.12)",141877.55,493.63,141383.91,7
Бот 1,36,3,19224,16698,"sellToSystem(coking-coal, 6863.76)",141877.55,493.63,141383.91,7
Бот 1,37,1,23274,16786,"sellToSystem(coke, 1067.64)",167178.54,491.17,166687.38,7
Бот 1,37,2,23274,16786,"sellToSystem(coking-coal, 2000.0)",167178.54,491.17,166687.38,7
Бот 1,38,1,18862,16813,"sellToSystem(coke, 2000.0)",179481.26,488.71,178992.55,7
Бот 1,38,2,18862,16813,"sellToSystem(coking-coal, 2000.0)",179481.26,488.71,178992.55,7
Бот 1,39,1,21181,16815,"sellToSystem(coke, 1542.56)",193984.87,486.27,193498.60,7
Бот 1,39,2,21181,16815,"sellToSystem(coking-coal, 3020.01)",193984.87,486.27,193498.60,7
Бот 1,40,1,23059,16833,"sellToSystem(coke, 1484.65)",211328.85,483.84,210845.02,8
Бот 1,40,2,23059,16833,buildFactory(coking-plant),211328.85,483.84,210845.02,8
Бот 1,41,1,7758,17184,"setWorkerCount(01M0CYHCJNZW1G2Z98A32FFSB4, 1)",218355.37,481.42,217873.95,8
Бот 1,42,1,14618,17183,"sellToSystem(coke, 2000.0)",217156.09,479.01,216677.08,8
Бот 1,42,2,14618,17183,"sellToSystem(coking-coal, 2000.0)",217156.09,479.01,216677.08,8
Бот 1,42,3,14618,17183,"setRndCommitment(01M0CY5W4YDW3VEF3RMVG07PYA, 100.0)",217156.09,479.01,216677.08,8
Бот 1,42,4,14618,17183,setGenerationResearchCommitment(500.0),217156.09,479.01,216677.08,8
Бот 1,43,1,9489,17299,buildFactory(coking-plant),230995.35,476.61,230518.73,9
Бот 1,44,1,11467,17768,"sellToSystem(coke, 2000)",229063.16,474.23,228588.93,9
Бот 1,44,2,11467,17768,"setWorkerCount(01M0CYJBQ9HGAYBQKNK4T03V0E, 1)",229063.16,474.23,228588.93,9
Бот 1,45,1,11163,17817,"setRndCommitment(01M0CY944HKZG4HSC42J81DP1B, 200.0)",236164.94,471.86,235693.08,9
Бот 1,45,2,11163,17817,"sellToSystem(coke, 3000.0)",236164.94,471.86,235693.08,9
Бот 1,45,3,11163,17817,"sellToSystem(coking-coal, 3000.0)",236164.94,471.86,235693.08,9
Бот 1,46,1,13162,18004,"sellToSystem(coke, 2000.0)",257154.09,469.50,256684.59,9
Бот 1,46,2,13162,18004,"sellToSystem(coking-coal, 1500.0)",257154.09,469.50,256684.59,9
Бот 1,46,3,13162,18004,"setRndCommitment(01M0CYAHPR9NMEN7CRSVBFE3T5, 200.0)",257154.09,469.50,256684.59,9
Бот 1,47,1,10722,19019,"sellToSystem(coke, 1400.0)",270069.32,467.15,269602.16,9
Бот 1,48,1,13917,18620,"sellToSystem(coke, 4856.76)",275902.09,464.82,275437.27,9
Бот 1,48,2,13917,18620,"sellToSystem(coking-coal, 378.44)",275902.09,464.82,275437.27,9
Бот 1,49,1,13727,18970,"emergencyPurchase(coking-coal, 1000.0)",292687.62,462.49,292225.12,9
Бот 1,50,1,16584,18704,"sellToSystem(coke, 2000.0)",285618.64,460.18,285158.46,9
Бот 1,50,2,16584,18704,"setRndCommitment(01M0CY5CDVC0VJ78CXG8VFPD1W, 200.0)",285618.64,460.18,285158.46,9
Бот 1,50,3,16584,18704,"setRndCommitment(01M0CYB5S4Q039AAKP7JX0WEMP, 200.0)",285618.64,460.18,285158.46,9
Бот 1,50,4,16584,18704,setGenerationResearchCommitment(1000.0),285618.64,460.18,285158.46,9
Бот 1,51,1,12603,19770,"sellToSystem(coke, 2000.0)",292428.92,457.88,291971.04,9
Бот 1,51,2,12603,19770,"sellToSystem(coking-coal, 500.0)",292428.92,457.88,291971.04,9
Бот 1,51,3,12603,19770,setGenerationResearchCommitment(1575.0),292428.92,457.88,291971.04,9
Бот 1,52,1,10581,19961,"sellToSystem(coke, 900.0)",300623.49,455.59,300167.90,9
Бот 1,53,1,12084,19743,"sellToSystem(coke, 819.0)",302701.22,453.31,302247.91,9
Бот 1,54,1,12214,19745,"sellToSystem(coke, 653)",304360.12,451.05,303909.07,9
Бот 1,55,1,8773,20375,nop,305163.03,448.79,304714.24,9
Бот 1,56,1,8979,20221,"sellToSystem(coke, 500.0)",302430.15,446.55,301983.60,9
Бот 1,56,2,8979,20221,"sellToSystem(coking-coal, 200.0)",302430.15,446.55,301983.60,9
Бот 1,57,1,10137,20125,nop,302950.47,444.31,302506.15,9
Бот 1,58,1,16496,20047,"emergencyPurchase(coking-coal, 3000.0)",300166.74,442.09,299724.65,9
Бот 1,58,2,16496,20047,"sellToSystem(coke, 200.0)",300166.74,442.09,299724.65,9
Бот 1,59,1,10599,19575,"sellToSystem(coke, 2000.0)",212321.88,439.88,211882.00,9
Бот 1,59,2,10599,19575,"sellToSystem(coking-coal, 500.0)",212321.88,439.88,211882.00,9
Бот 1,60,1,12216,20093,"sellToSystem(coke, 1000.0)",220360.28,437.68,219922.60,9
Бот 1,60,2,12216,20093,"emergencyPurchase(coking-coal, 2000.0)",220360.28,437.68,219922.60,9
Бот 1,61,1,7076,20082,takeLoan(50000.0),0.00,517086.31,-517086.31,9
Бот 1,62,1,7193,20411,takeLoan(200000),0.00,1376615.60,-1376615.60,9
Бот 1,63,1,8669,19965,takeLoan(500000),0.00,7278528.63,-7278528.63,9
Бот 1,63,2,8669,19965,"sellToSystem(coke, 2000)",0.00,7278528.63,-7278528.63,9
Бот 1,64,1,9272,19998,takeLoan(1000000),-157695745.85,10000000.00,-167695745.85,9
Бот 1,64,2,9272,19998,"sellToSystem(coke, 2000)",-157695745.85,10000000.00,-167695745.85,9
Бот 1,64,3,9272,19998,"sellToSystem(coking-coal, 500)",-157695745.85,10000000.00,-167695745.85,9
Бот 1,65,1,11222,20136,takeLoan(2000000),-459287903.27,10950000.00,-470237903.27,9
Бот 1,65,2,11222,20136,"sellToSystem(coke, 5964.16)",-459287903.27,10950000.00,-470237903.27,9
Бот 1,65,3,11222,20136,"sellToSystem(coking-coal, 1498.31)",-459287903.27,10950000.00,-470237903.27,9
Бот 1,66,1,7696,20481,takeLoan(5000000),-819819946.71,12895250.00,-832715196.71,9
Бот 1,67,1,10245,20467,takeLoan(5000000),-1317038036.22,17830773.75,-1334868809.97,9
Бот 1,67,2,10245,20467,"sellToSystem(coke, 2000)",-1317038036.22,17830773.75,-1334868809.97,9
Бот 1,68,1,9915,20558,takeLoan(5000000),-2270477427.53,22741619.88,-2293219047.42,9
Бот 1,68,2,9915,20558,"sellToSystem(coke, 2303.92)",-2270477427.53,22741619.88,-2293219047.42,9
Бот 1,68,3,9915,20558,"sellToSystem(coking-coal, 5820.31)",-2270477427.53,22741619.88,-2293219047.42,9
Бот 1,69,1,10055,20708,takeLoan(10000000),-3822910986.35,27627911.78,-3850538898.13,9
Бот 1,69,2,10055,20708,"sellToSystem(coke, 1191.02)",-3822910986.35,27627911.78,-3850538898.13,9
Бот 1,69,3,10055,20708,"sellToSystem(coking-coal, 2669.85)",-3822910986.35,27627911.78,-3850538898.13,9
Бот 1,70,1,36425,20659,takeLoan(20000000),-6109985382.69,37489772.22,-6147475154.92,9
Бот 1,70,2,36425,20659,"sellToSystem(coke, 300.0)",-6109985382.69,37489772.22,-6147475154.92,9
Бот 1,71,1,9337,21279,takeLoan(30000000),-10316183155.95,57302323.36,-10373485479.31,9
Бот 1,71,2,9337,21279,"sellToSystem(coke, 2000.0)",-10316183155.95,57302323.36,-10373485479.31,9
Бот 1,72,1,9291,21364,takeLoan(50000000),-20151744506.69,87015811.75,-20238760318.44,9
Бот 1,72,2,9291,21364,"sellToSystem(coke, 2000)",-20151744506.69,87015811.75,-20238760318.44,9
Бот 1,72,3,9291,21364,"sellToSystem(coking-coal, 2000)",-20151744506.69,87015811.75,-20238760318.44,9
Бот 1,73,1,9823,21379,takeLoan(5000000),-42839609801.06,136580732.69,-42976190533.75,9
Бот 1,73,2,9823,21379,"sellToSystem(coke, 2000)",-42839609801.06,136580732.69,-42976190533.75,9
Бот 1,73,3,9823,21379,"sellToSystem(coking-coal, 2000)",-42839609801.06,136580732.69,-42976190533.75,9
Бот 1,74,1,13293,21442,takeLoan(1000000),-98832997072.10,140897829.02,-98973894901.12,9
Бот 1,74,2,13293,21442,"sellToSystem(coke, 2000.0)",-98832997072.10,140897829.02,-98973894901.12,9
Бот 1,74,3,13293,21442,"sellToSystem(coking-coal, 500.0)",-98832997072.10,140897829.02,-98973894901.12,9
Бот 1,75,1,8118,21447,takeLoan(100000000),-158425217293.09,141193339.88,-158566410632.97,9
Бот 1,76,1,11078,21529,"sellToSystem(coke, 2000.0)",-218168608618.39,240487373.18,-218409095991.57,9
Бот 1,76,2,11078,21529,"sellToSystem(coking-coal, 2000.0)",-218168608618.39,240487373.18,-218409095991.57,9
Бот 1,77,1,10018,21624,takeLoan(1000000),-391733652004.92,239284936.31,-391972936941.23,9
Бот 1,77,2,10018,21624,"sellToSystem(coke, 2000)",-391733652004.92,239284936.31,-391972936941.23,9
Бот 1,77,3,10018,21624,"sellToSystem(coking-coal, 2000)",-391733652004.92,239284936.31,-391972936941.23,9
Бот 1,78,1,10759,21642,takeLoan(10000000),-563566694861.27,239088511.63,-563805783372.90,9
Бот 1,78,2,10759,21642,"sellToSystem(coke, 2000)",-563566694861.27,239088511.63,-563805783372.90,9
Бот 1,78,3,10759,21642,"sellToSystem(coking-coal, 2000)",-563566694861.27,239088511.63,-563805783372.90,9
Бот 1,79,1,10550,21703,takeLoan(10000000),-735108795180.92,247893069.07,-735356688249.99,9
Бот 1,79,2,10550,21703,"sellToSystem(coke, 2000.0)",-735108795180.92,247893069.07,-735356688249.99,9
Бот 1,79,3,10550,21703,"sellToSystem(coking-coal, 2000.0)",-735108795180.92,247893069.07,-735356688249.99,9
Бот 1,80,1,8175,21701,nop,-919516161827.78,256653603.73,-919772815431.51,9
Бот 1,81,1,9865,22143,takeLoan(20000000),-1117196111197.56,255370335.71,-1117451481533.27,9
Бот 1,81,2,9865,22143,"sellToSystem(coke, 2000.0)",-1117196111197.56,255370335.71,-1117451481533.27,9
Бот 1,81,3,9865,22143,"sellToSystem(coking-coal, 2000.0)",-1117196111197.56,255370335.71,-1117451481533.27,9
Бот 1,82,1,11575,22333,takeLoan(50000000),-1312884523304.89,274093484.03,-1313158616788.92,9
Бот 1,82,2,11575,22333,"sellToSystem(coke, 2000.0)",-1312884523304.89,274093484.03,-1313158616788.92,9
Бот 1,82,3,11575,22333,"sellToSystem(coking-coal, 2000.0)",-1312884523304.89,274093484.03,-1313158616788.92,9
Бот 1,83,1,8882,22262,takeLoan(20000000),-1538287492679.12,322723016.61,-1538610215695.73,9
Бот 1,84,1,9445,21903,takeLoan(10000000),-1850801839491.29,341109401.53,-1851142948892.82,9
Бот 1,85,1,9503,22139,takeLoan(20000000),-2199947401873.69,349403854.52,-2200296805728.21,9
Бот 1,85,2,9503,22139,"sellToSystem(coke, 2000.0)",-2199947401873.69,349403854.52,-2200296805728.21,9
Бот 1,86,1,10457,22375,takeLoan(50000000),-2566267400767.38,367656835.25,-2566635057602.62,9
Бот 1,86,2,10457,22375,"sellToSystem(coke, 2000.0)",-2566267400767.38,367656835.25,-2566635057602.62,9
Бот 1,86,3,10457,22375,"sellToSystem(coking-coal, 2000.0)",-2566267400767.38,367656835.25,-2566635057602.62,9
Бот 1,87,1,11444,22617,"sellToSystem(coke, 2000.0)",-2971827627703.87,415818551.07,-2972243446254.94,9
Бот 1,88,1,9363,22445,takeLoan(50000000),-3490650935613.76,413739458.32,-3491064675072.07,9
Бот 1,89,1,9288,22336,takeLoan(100000000.0),-4004249528026.76,461670761.02,-4004711198787.79,9
Бот 1,90,1,14159,22153,takeLoan(20000000.0),-4643689239324.33,559362407.22,-4644248601731.55,9
Бот 1,90,2,14159,22153,"sellToSystem(coke, 3299.11)",-4643689239324.33,559362407.22,-4644248601731.55,9
Бот 1,90,3,14159,22153,"sellToSystem(coking-coal, 298.44)",-4643689239324.33,559362407.22,-4644248601731.55,9
