bot,turn,action_index,response_time_ms,request_size_bytes,command,balance,debt,net_worth,factory_count
Бот 1,10,2,14394,20026,"setWorkerCount(01M0F3VK0KDY3ZFZ6YNT2VEMK2, 1)",19608.65,1670.13,17938.52,4
Бот 1,10,3,14394,20026,"sellToSystem(iron-ore, 15000.0)",19608.65,1670.13,17938.52,4
Бот 1,10,4,14394,20026,"sellToSystem(coal-tar, 2500.0)",19608.65,1670.13,17938.52,4
Бот 2,10,1,11544,19968,"setWorkerCount(01M0F3W1WR7FJCEGN7WQFD5260, 1)",57260.22,0.00,57260.22,4
Бот 2,10,2,11544,19968,"sellToSystem(oil, 31352.0)",57260.22,0.00,57260.22,4
Бот 1,11,1,9934,20559,"sellToSystem(iron-ore, 9284.65)",35037.36,1661.78,33375.58,4
Бот 1,11,2,9934,20559,"sellToSystem(coal-tar, 1100)",35037.36,1661.78,33375.58,4
Бот 1,11,3,9934,20559,"sellToSystem(iron-powder, 1000)",35037.36,1661.78,33375.58,4
Бот 1,11,4,9934,20559,"sellToSystem(quicklime, 1000)",35037.36,1661.78,33375.58,4
Бот 2,11,1,12418,20230,"sellToSystem(oil, 20000.0)",70562.11,0.00,70562.11,4
Бот 2,11,2,12418,20230,"sellToSystem(methanol, 70.0)",70562.11,0.00,70562.11,4
Бот 1,12,1,11293,20638,"sellToSystem(iron-ore, 6382.15)",57780.19,1653.47,56126.72,4
Бот 1,12,2,11293,20638,"sellToSystem(coal-tar, 900)",57780.19,1653.47,56126.72,4
Бот 1,12,3,11293,20638,"sellToSystem(iron-powder, 1000)",57780.19,1653.47,56126.72,4
Бот 1,12,4,11293,20638,"sellToSystem(quicklime, 1000)",57780.19,1653.47,56126.72,4
Бот 2,12,1,11505,20244,"postSellOffer(gasoline, 5000, 3.5-4.5)",85045.40,0.00,85045.40,4
Бот 2,12,2,11505,20244,"postSellOffer(methanol, 2000, 3.5-4.5)",85045.40,0.00,85045.40,4
Бот 1,13,1,17586,20965,"setWorkerCount(01M0F3P0M4B464K5Y5QBXT3HHD, 0)",82095.63,1645.20,80450.43,4
Бот 1,13,2,17586,20965,"sellToSystem(iron-ore, 2121.0)",82095.63,1645.20,80450.43,4
Бот 2,13,1,13501,20598,"sellToSystem(gasoline, 1080)",80782.39,0.00,80782.39,4
Бот 2,13,2,13501,20598,"sellToSystem(methanol, 2396)",80782.39,0.00,80782.39,4
Бот 1,14,1,20619,20998,buildFactory(coking-plant),83984.58,1636.98,82347.61,5
Бот 1,14,2,20619,20998,"sellToSystem(iron-ore, 1118.64)",83984.58,1636.98,82347.61,5
Бот 1,14,3,20619,20998,"sellToSystem(coal-tar, 1787.4)",83984.58,1636.98,82347.61,5
Бот 1,14,4,20619,20998,"sellToSystem(iron-powder, 2000)",83984.58,1636.98,82347.61,5
Бот 1,14,5,20619,20998,"sellToSystem(quicklime, 2000)",83984.58,1636.98,82347.61,5
Бот 2,14,1,18547,20641,buildFactory(gas-processing-plant),85081.82,0.00,85081.82,5
Бот 2,14,2,18547,20641,"postSellOffer(gasoline, 10000, 3.5-4.5)",85081.82,0.00,85081.82,5
Бот 1,15,1,17882,21516,"setWorkerCount(01M0F3P0M4B464K5Y5QBXT3HHD, 1)",113907.47,1628.79,112278.68,5
Бот 1,15,2,17882,21516,"setWorkerCount(01M0F3ZSX040P3XZS5RA6XQVW5, 1)",113907.47,1628.79,112278.68,5
Бот 2,15,1,19121,20939,"setWorkerCount(01M0F40C0THZSHAHCEWZKJJRDC, 1)",76360.52,0.00,76360.52,5
Бот 2,15,2,19121,20939,"setWorkerCount(01M0F3P8WVNM7M3HKYPG11QB35, 0)",76360.52,0.00,76360.52,5
Бот 2,15,3,19121,20939,"sellToSystem(oil, 40000.0)",76360.52,0.00,76360.52,5
Бот 1,16,1,26761,21554,"sellToSystem(coal-tar, 851.4)",112983.20,1620.65,111362.56,5
Бот 1,16,2,26761,21554,"sellToSystem(iron-ore, 3517.32)",112983.20,1620.65,111362.56,5
Бот 1,16,3,26761,21554,"sellToSystem(iron-powder, 1000)",112983.20,1620.65,111362.56,5
Бот 1,16,4,26761,21554,"sellToSystem(quicklime, 1000)",112983.20,1620.65,111362.56,5
Бот 1,16,5,26761,21554,repayLoan(500.00),112983.20,1620.65,111362.56,5
Бот 1,16,1,26783,21554,"sellToSystem(iron-ore, 3517.32)",112983.20,1620.65,111362.56,5
Бот 1,16,2,26783,21554,"sellToSystem(coal-tar, 851.4)",112983.20,1620.65,111362.56,5
Бот 1,16,3,26783,21554,"sellToSystem(coke, 1105)",112983.20,1620.65,111362.56,5
Бот 2,16,1,12004,21201,"setWorkerCount(01M0F3P8WVNM7M3HKYPG11QB35, 1)",143311.43,0.00,143311.43,5
Бот 1,17,1,19977,21409,"sellToSystem(coal-tar, 828.0)",152433.00,1112.54,151320.46,5
Бот 1,17,2,19977,21409,"sellToSystem(iron-ore, 2000.0)",152433.00,1112.54,151320.46,5
Бот 1,17,3,19977,21409,"sellToSystem(coke, 1105.0)",152433.00,1112.54,151320.46,5
Бот 2,17,1,11651,21142,"setWorkerCount(01M0F3P8WVNM7M3HKYPG11QB35, 0)",136403.15,0.00,136403.15,5
Бот 2,17,2,11651,21142,"sellToSystem(gasoline, 500.0)",136403.15,0.00,136403.15,5
Бот 2,17,3,11651,21142,"sellToSystem(methanol, 2000.0)",136403.15,0.00,136403.15,5
Бот 1,18,1,19370,21453,"sellToSystem(coal-tar, 801)",174120.60,1106.98,173013.62,5
Бот 1,18,2,19370,21453,"sellToSystem(coke, 1105)",174120.60,1106.98,173013.62,5
Бот 1,18,3,19370,21453,"sellToSystem(iron-ore, 3860.87)",174120.60,1106.98,173013.62,5
Бот 1,18,4,19370,21453,"sellToSystem(iron-powder, 1986)",174120.60,1106.98,173013.62,5
Бот 1,18,5,19370,21453,"sellToSystem(quicklime, 1986)",174120.60,1106.98,173013.62,5
Бот 2,18,1,14379,21186,"(skipped: postSellOffer(gasoline, , 3.5-4.5) — PostSellOffer/PostBuyOffer requires materialId, volume, minPrice, and maxPrice.)",142672.42,0.00,142672.42,5
Бот 2,18,2,14379,21186,"(skipped: postSellOffer(methanol, , 3.5-4.5) — PostSellOffer/PostBuyOffer requires materialId, volume, minPrice, and maxPrice.)",142672.42,0.00,142672.42,5
Бот 1,19,1,18215,21546,"sellToSystem(coal-tar, 770.4)",230560.46,1101.45,229459.02,5
Бот 1,19,2,18215,21546,"sellToSystem(coke, 1105.0)",230560.46,1101.45,229459.02,5
Бот 1,19,3,18215,21546,"sellToSystem(iron-ore, 2308.26)",230560.46,1101.45,229459.02,5
Бот 1,19,4,18215,21546,"sellToSystem(iron-powder, 968.0)",230560.46,1101.45,229459.02,5
Бот 1,19,5,18215,21546,"sellToSystem(quicklime, 968.0)",230560.46,1101.45,229459.02,5
Бот 2,19,1,11181,21463,"sellToSystem(oil, 20000.0)",135362.56,0.00,135362.56,5
Бот 1,20,1,18625,21626,"sellToSystem(iron-ore, 1856.61)",273840.25,1095.94,272744.31,5
Бот 1,20,2,18625,21626,"sellToSystem(coal-tar, 736.2)",273840.25,1095.94,272744.31,5
Бот 1,20,3,18625,21626,"sellToSystem(coke, 1105)",273840.25,1095.94,272744.31,5
Бот 1,20,4,18625,21626,"sellToSystem(iron-powder, 946)",273840.25,1095.94,272744.31,5
Бот 1,20,5,18625,21626,"sellToSystem(quicklime, 946)",273840.25,1095.94,272744.31,5
Бот 2,20,1,13993,21395,"sellToSystem(oil, 40000.0)",194260.68,0.00,194260.68,5
Бот 2,20,2,13993,21395,"sellToSystem(methanol, 2000.0)",194260.68,0.00,194260.68,5
Бот 1,21,1,11851,21853,"sellToSystem(iron-ore, 1377.32)",316778.82,1090.46,315688.36,5
Бот 1,21,2,11851,21853,"sellToSystem(coal-tar, 698.4)",316778.82,1090.46,315688.36,5
Бот 1,21,3,11851,21853,"sellToSystem(coke, 1105)",316778.82,1090.46,315688.36,5
Бот 1,21,4,11851,21853,"sellToSystem(iron-powder, 920)",316778.82,1090.46,315688.36,5
Бот 1,21,5,11851,21853,"sellToSystem(quicklime, 920)",316778.82,1090.46,315688.36,5
Бот 2,21,1,15991,21493,"setWorkerCount(01M0F3P8WVNM7M3HKYPG11QB35, 1)",332404.42,0.00,332404.42,6
Бот 2,21,2,15991,21493,buildFactory(gas-processing-plant),332404.42,0.00,332404.42,6
Бот 2,21,3,15991,21493,"postSellOffer(gasoline, 2000.0, 3.5-4.5)",332404.42,0.00,332404.42,6
Бот 1,22,1,12066,21901,"sellToSystem(coal-tar, 657)",358566.81,1085.01,357481.80,5
Бот 1,22,2,12066,21901,"sellToSystem(coke, 1105)",358566.81,1085.01,357481.80,5
Бот 1,22,3,12066,21901,"sellToSystem(iron-ore, 870.37)",358566.81,1085.01,357481.80,5
Бот 1,22,4,12066,21901,"sellToSystem(iron-powder, 890)",358566.81,1085.01,357481.80,5
Бот 1,22,5,12066,21901,"sellToSystem(quicklime, 890)",358566.81,1085.01,357481.80,5
Бот 2,22,1,7911,21972,"setWorkerCount(01M0F48HRT3WZ0FSCS7Q90BFSV, 1)",330651.06,0.00,330651.06,6
Бот 1,23,1,15831,21897,"sellToSystem(coal-tar, 612)",398337.83,1079.58,397258.25,5
Бот 1,23,2,15831,21897,"sellToSystem(coke, 1089.53)",398337.83,1079.58,397258.25,5
Бот 1,23,3,15831,21897,"sellToSystem(iron-ore, 358.99)",398337.83,1079.58,397258.25,5
Бот 1,23,4,15831,21897,"sellToSystem(iron-powder, 856)",398337.83,1079.58,397258.25,5
Бот 1,23,5,15831,21897,"sellToSystem(quicklime, 856)",398337.83,1079.58,397258.25,5
Бот 2,23,1,14345,21946,"setWorkerCount(01M0F3P8WVNM7M3HKYPG11QB35, 0)",327745.43,0.00,327745.43,6
Бот 2,23,2,14345,21946,"postSellOffer(gasoline, 5000, 8.0-9.5)",327745.43,0.00,327745.43,6
Бот 2,23,3,14345,21946,"postSellOffer(methanol, 2000, 4.0-5.0)",327745.43,0.00,327745.43,6
Бот 1,24,1,7177,22355,"(skipped: setOverhaulRequested(01M0F3P0M4B464K5Y5QBXT3HHD, ) — SetOverhaulRequested requires factoryId and enabled.)",435232.26,1074.18,434158.08,5
Бот 2,24,1,13751,22337,"setOverhaulRequested(01M0F3P8WVNM7M3HKYPG11QB35, True)",324825.96,0.00,324825.96,6
Бот 1,25,1,8934,22308,"setOverhaulRequested(01M0F3P0M4B464K5Y5QBXT3HHD, True)",434157.75,1068.81,433088.94,5
Бот 2,25,1,10578,22162,"setWorkerCount(01M0F3P8WVNM7M3HKYPG11QB35, 1)",321825.73,0.00,321825.73,6
Бот 1,26,1,17212,22009,"sellToSystem(coal-tar, 1530.00)",432183.04,1063.47,431119.57,5
Бот 1,26,2,17212,22009,"sellToSystem(coke, 2192.97)",432183.04,1063.47,431119.57,5
Бот 1,26,3,17212,22009,"sellToSystem(iron-powder, 2324.00)",432183.04,1063.47,431119.57,5
Бот 1,26,4,17212,22009,"sellToSystem(quicklime, 2324.00)",432183.04,1063.47,431119.57,5
Бот 2,26,1,11427,22014,"postSellOffer(methanol, 2000, 9-11)",317764.46,0.00,317764.46,6
Бот 2,26,2,11427,22014,"postSellOffer(gasoline, 500, 8-9.5)",317764.46,0.00,317764.46,6
Бот 1,27,1,17754,22262,"sellToSystem(coke, 983.45)",500142.64,1058.15,499084.49,5
Бот 1,27,2,17754,22262,"sellToSystem(coal-tar, 396)",500142.64,1058.15,499084.49,5
Бот 1,27,3,17754,22262,"sellToSystem(iron-powder, 680)",500142.64,1058.15,499084.49,5
Бот 1,27,4,17754,22262,"sellToSystem(quicklime, 680)",500142.64,1058.15,499084.49,5
Бот 2,27,1,15418,22318,"sellToSystem(oil, 10000)",312419.50,0.00,312419.50,6
Бот 2,27,2,15418,22318,"postSellOffer(methanol, 2000, 9.00-11.00)",312419.50,0.00,312419.50,6
Бот 2,27,3,15418,22318,"postSellOffer(gasoline, 500, 8.00-9.50)",312419.50,0.00,312419.50,6
Бот 1,28,1,9497,22731,"setOverhaulRequested(01M0F3RGMEGW5A79CAYQRP15G5, True)",527093.80,1052.86,526040.94,5
Бот 2,28,1,20261,22528,"sellToSystem(oil, 20000.0)",357428.34,0.00,357428.34,6
Бот 2,28,2,20261,22528,"postSellOffer(methanol, 3000.0, 9.5-11.0)",357428.34,0.00,357428.34,6
Бот 2,28,3,20261,22528,"postSellOffer(gasoline, 2000.0, 9.0-10.0)",357428.34,0.00,357428.34,6
Бот 1,29,1,18480,22544,"sellToSystem(coal-tar, 773)",525269.66,1047.60,524222.06,5
Бот 1,29,2,18480,22544,"sellToSystem(coke, 1749.77)",525269.66,1047.60,524222.06,5
Бот 1,29,3,18480,22544,"sellToSystem(iron-ore, 3399.71)",525269.66,1047.60,524222.06,5
Бот 1,29,4,18480,22544,"sellToSystem(iron-powder, 1094)",525269.66,1047.60,524222.06,5
Бот 1,29,5,18480,22544,"sellToSystem(quicklime, 1094)",525269.66,1047.60,524222.06,5
Бот 2,29,1,8252,22781,"setOverhaulRequested(01M0F3SM4KVDSH9YHTY93877VA, True)",432550.18,0.00,432550.18,6
Бот 2,29,2,8252,22781,"setOverhaulRequested(01M0F3SM4KGPN72HV0MA7T961D, True)",432550.18,0.00,432550.18,6
Бот 1,30,1,14865,22332,"sellToSystem(coal-tar, 640)",587527.15,1042.36,586484.79,5
Бот 1,30,2,14865,22332,"sellToSystem(coke, 957.48)",587527.15,1042.36,586484.79,5
Бот 1,30,3,14865,22332,"sellToSystem(iron-ore, 1186.58)",587527.15,1042.36,586484.79,5
Бот 1,30,4,14865,22332,"sellToSystem(iron-powder, 606)",587527.15,1042.36,586484.79,5
Бот 1,30,5,14865,22332,"sellToSystem(quicklime, 606)",587527.15,1042.36,586484.79,5
Бот 2,30,1,17835,22320,"postSellOffer(methanol, 4000.0, 9.0-11.0)",422145.22,0.00,422145.22,6
Бот 2,30,2,17835,22320,"postSellOffer(gasoline, 2000.0, 8.0-9.5)",422145.22,0.00,422145.22,6
Бот 1,31,1,19105,22394,"setRndCommitment(01M0F3P0M4B464K5Y5QBXT3HHD, 200)",618164.72,1037.15,617127.58,5
Бот 1,31,2,19105,22394,"setRndCommitment(01M0F3RGMEGW5A79CAYQRP15G5, 200)",618164.72,1037.15,617127.58,5
Бот 1,31,3,19105,22394,"setRndCommitment(01M0F3VK0JSNTR97D7WX6Z4TJ8, 200)",618164.72,1037.15,617127.58,5
Бот 1,31,4,19105,22394,"setRndCommitment(01M0F3VK0KDY3ZFZ6YNT2VEMK2, 200)",618164.72,1037.15,617127.58,5
Бот 1,31,5,19105,22394,"setRndCommitment(01M0F3ZSX040P3XZS5RA6XQVW5, 200)",618164.72,1037.15,617127.58,5
Бот 2,31,1,9884,22533,nop,410521.42,0.00,410521.42,6
Бот 1,32,1,11064,22933,"setOverhaulRequested(01M0F3VK0JSNTR97D7WX6Z4TJ8, True)",615204.81,1031.96,614172.85,5
Бот 1,32,2,11064,22933,"setOverhaulRequested(01M0F3VK0KDY3ZFZ6YNT2VEMK2, True)",615204.81,1031.96,614172.85,5
Бот 2,32,1,8800,22580,"setOverhaulRequested(01M0F3W1WR7FJCEGN7WQFD5260, True)",396529.30,0.00,396529.30,6
Бот 1,33,1,18175,22396,"sellToSystem(coal-tar, 2340)",610209.52,1026.80,609182.72,5
Бот 1,33,2,18175,22396,"sellToSystem(coke, 2249.78)",610209.52,1026.80,609182.72,5
Бот 1,33,3,18175,22396,"sellToSystem(iron-ore, 20901.33)",610209.52,1026.80,609182.72,5
Бот 1,33,4,18175,22396,"sellToSystem(iron-powder, 1410)",610209.52,1026.80,609182.72,5
Бот 1,33,5,18175,22396,"sellToSystem(quicklime, 1410)",610209.52,1026.80,609182.72,5
Бот 2,33,1,18569,22057,"setWorkerCount(01M0F3P8WVNM7M3HKYPG11QB35, 0)",379594.67,0.00,379594.67,6
Бот 2,33,2,18569,22057,"sellToSystem(oil, 20000.0)",379594.67,0.00,379594.67,6
Бот 1,34,1,11228,22391,nop,705491.18,1021.67,704469.52,5
Бот 2,34,1,21636,22133,"setWorkerCount(01M0F3P8WVNM7M3HKYPG11QB35, 1)",416333.41,0.00,416333.41,6
Бот 2,34,2,21636,22133,"sellToSystem(oil, 133282.05)",416333.41,0.00,416333.41,6
Бот 1,35,1,22022,22284,"sellToSystem(iron-ore, 4000.00)",702742.57,1016.56,701726.01,5
Бот 1,35,2,22022,22284,"sellToSystem(coal-tar, 1800.00)",702742.57,1016.56,701726.01,5
Бот 1,35,3,22022,22284,"sellToSystem(coke, 1186.77)",702742.57,1016.56,701726.01,5
Бот 1,35,4,22022,22284,"sellToSystem(iron-powder, 1200.00)",702742.57,1016.56,701726.01,5
Бот 1,35,5,22022,22284,"sellToSystem(quicklime, 1200.00)",702742.57,1016.56,701726.01,5
Бот 2,35,1,27758,22029,"setWorkerCount(01M0F3P8WVNM7M3HKYPG11QB35, 0)",674454.31,0.00,674454.31,6
Бот 2,35,2,27758,22029,"sellToSystem(oil, 20000.0)",674454.31,0.00,674454.31,6
Бот 2,35,3,27758,22029,"postSellOffer(methanol, 4000.0, 9.0-11.0)",674454.31,0.00,674454.31,6
Бот 2,35,4,27758,22029,"postSellOffer(gasoline, 2000.0, 8.0-9.5)",674454.31,0.00,674454.31,6
Бот 1,36,1,14947,22637,"sellToSystem(iron-ore, 3000.00)",744123.56,1011.48,743112.08,5
Бот 2,36,1,16164,22562,"setWorkerCount(01M0F3P8WVNM7M3HKYPG11QB35, 1)",712197.80,0.00,712197.80,6
Бот 2,36,2,16164,22562,"setOverhaulRequested(01M0F40C0THZSHAHCEWZKJJRDC, True)",712197.80,0.00,712197.80,6
Бот 1,37,1,8720,22719,"setOverhaulRequested(01M0F3ZSX040P3XZS5RA6XQVW5, True)",750827.00,1006.42,749820.58,5
Бот 2,37,1,16665,22612,"sellToSystem(oil, 20000.0)",708328.07,0.00,708328.07,6
Бот 2,37,2,16665,22612,"postSellOffer(methanol, 4000.0, 9.0-11.0)",708328.07,0.00,708328.07,6
Бот 2,37,3,16665,22612,"postSellOffer(gasoline, 2000.0, 8.0-9.5)",708328.07,0.00,708328.07,6
Бот 1,38,1,25860,22518,"setWorkerCount(01M0F3P0M4B464K5Y5QBXT3HHD, 0)",745709.28,1001.39,744707.90,5
Бот 1,38,2,25860,22518,"setWorkerCount(01M0F3RGMEGW5A79CAYQRP15G5, 0)",745709.28,1001.39,744707.90,5
Бот 1,38,3,25860,22518,"setWorkerCount(01M0F3VK0JSNTR97D7WX6Z4TJ8, 0)",745709.28,1001.39,744707.90,5
Бот 1,38,4,25860,22518,"setWorkerCount(01M0F3VK0KDY3ZFZ6YNT2VEMK2, 0)",745709.28,1001.39,744707.90,5
Бот 1,38,5,25860,22518,"setWorkerCount(01M0F3ZSX040P3XZS5RA6XQVW5, 0)",745709.28,1001.39,744707.90,5
Бот 2,38,1,13298,22617,"setWorkerCount(01M0F3P8WVNM7M3HKYPG11QB35, 0)",744706.93,0.00,744706.93,6
Бот 2,38,2,13298,22617,"postSellOffer(methanol, 4000.0, 9.0-11.0)",744706.93,0.00,744706.93,6
Бот 2,38,3,13298,22617,"postSellOffer(gasoline, 2000.0, 8.0-9.5)",744706.93,0.00,744706.93,6
Бот 1,39,1,16106,23345,"sellToSystem(iron-ore, 2000)",740671.97,996.38,739675.59,5
Бот 1,39,2,16106,23345,"sellToSystem(coke, 500)",740671.97,996.38,739675.59,5
Бот 2,39,1,8976,22928,"setWorkerCount(01M0F3P8WVNM7M3HKYPG11QB35, 1)",739817.68,0.00,739817.68,6
Бот 1,40,1,19011,22818,"sellToSystem(iron-ore, 24264.39)",745538.13,991.40,744546.74,5
Бот 1,40,2,19011,22818,"sellToSystem(coal-tar, 2880)",745538.13,991.40,744546.74,5
Бот 1,40,3,19011,22818,"sellToSystem(coke, 1165.24)",745538.13,991.40,744546.74,5
Бот 1,40,4,19011,22818,"sellToSystem(iron-powder, 3200)",745538.13,991.40,744546.74,5
Бот 1,40,5,19011,22818,"sellToSystem(quicklime, 3200)",745538.13,991.40,744546.74,5
Бот 2,40,1,11689,22542,"sellToSystem(oil, 20000.0)",733984.96,0.00,733984.96,6
Бот 1,41,1,16194,22727,"setWorkerCount(01M0F3P0M4B464K5Y5QBXT3HHD, 1)",838370.74,986.44,837384.30,5
Бот 1,41,2,16194,22727,"setWorkerCount(01M0F3RGMEGW5A79CAYQRP15G5, 1)",838370.74,986.44,837384.30,5
Бот 1,41,3,16194,22727,"setWorkerCount(01M0F3VK0JSNTR97D7WX6Z4TJ8, 1)",838370.74,986.44,837384.30,5
Бот 1,41,4,16194,22727,"setWorkerCount(01M0F3VK0KDY3ZFZ6YNT2VEMK2, 1)",838370.74,986.44,837384.30,5
Бот 1,41,5,16194,22727,"setWorkerCount(01M0F3ZSX040P3XZS5RA6XQVW5, 1)",838370.74,986.44,837384.30,5
Бот 2,41,1,12089,22344,"postSellOffer(methanol, 4000.0, 9.0-11.0)",767991.29,0.00,767991.29,6
Бот 2,41,2,12089,22344,"postSellOffer(gasoline, 2000.0, 8.0-9.5)",767991.29,0.00,767991.29,6
Бот 1,42,1,12974,22653,nop,836204.06,981.51,835222.55,5
Бот 2,42,1,20830,22737,"postSellOffer(gasoline, 4000.0, 8.0-9.5)",759856.95,0.00,759856.95,6
Бот 2,42,2,20830,22737,"postSellOffer(methanol, 8000.0, 9.0-11.0)",759856.95,0.00,759856.95,6
Бот 1,43,1,24649,22773,"sellToSystem(iron-ore, 10198.75)",833390.07,976.60,832413.47,5
Бот 1,43,2,24649,22773,"sellToSystem(coal-tar, 1894.86)",833390.07,976.60,832413.47,5
Бот 1,43,3,24649,22773,"sellToSystem(coke, 2431)",833390.07,976.60,832413.47,5
Бот 1,43,4,24649,22773,"sellToSystem(iron-powder, 2200)",833390.07,976.60,832413.47,5
Бот 1,43,5,24649,22773,"sellToSystem(quicklime, 2200)",833390.07,976.60,832413.47,5
Бот 2,43,1,14054,23071,"sellToSystem(oil, 20000.0)",749689.60,0.00,749689.60,6
Бот 1,44,1,20664,22505,"sellToSystem(iron-ore, 4671.9)",896470.08,971.72,895498.37,5
Бот 1,44,2,20664,22505,"sellToSystem(coal-tar, 910.8)",896470.08,971.72,895498.37,5
Бот 1,44,3,20664,22505,"sellToSystem(coke, 1215.5)",896470.08,971.72,895498.37,5
Бот 1,44,4,20664,22505,"sellToSystem(iron-powder, 1100)",896470.08,971.72,895498.37,5
Бот 1,44,5,20664,22505,"sellToSystem(quicklime, 1100)",896470.08,971.72,895498.37,5
Бот 2,44,1,14260,22926,"(skipped: setOverhaulRequested(01M0F48HRT3WZ0FSCS7Q90BFSV, ) — SetOverhaulRequested requires factoryId and enabled.)",779607.58,0.00,779607.58,6
Бот 2,44,2,14260,22926,"sellToSystem(oil, 20000.0)",779607.58,0.00,779607.58,6
Бот 1,45,1,23651,22454,"postSellOffer(iron-ore, 1000.00, 3.60-4.00)",936171.26,966.86,935204.40,5
Бот 1,45,2,23651,22454,"postSellOffer(coal-tar, 1000.00, 7.60-8.00)",936171.26,966.86,935204.40,5
Бот 1,45,3,23651,22454,"postSellOffer(coke, 1000.00, 5.60-6.00)",936171.26,966.86,935204.40,5
Бот 1,45,4,23651,22454,"postSellOffer(iron-powder, 1000.00, 6.60-7.00)",936171.26,966.86,935204.40,5
Бот 1,45,5,23651,22454,"postSellOffer(quicklime, 1000.00, 6.60-7.00)",936171.26,966.86,935204.40,5
Бот 2,45,1,11815,23368,"setOverhaulRequested(01M0F48HRT3WZ0FSCS7Q90BFSV, True)",809704.59,0.00,809704.59,6
Бот 1,46,1,17580,23465,"sellToSystem(coal-tar, 1728.54)",933507.38,962.02,932545.36,5
Бот 1,46,2,17580,23465,"sellToSystem(coke, 2431)",933507.38,962.02,932545.36,5
Бот 1,46,3,17580,23465,"sellToSystem(iron-ore, 8393.98)",933507.38,962.02,932545.36,5
Бот 1,46,4,17580,23465,"sellToSystem(iron-powder, 2149.4)",933507.38,962.02,932545.36,5
Бот 1,46,5,17580,23465,"sellToSystem(quicklime, 2149.4)",933507.38,962.02,932545.36,5
Бот 2,46,1,13265,23242,"setWorkerCount(01M0F3P8WVNM7M3HKYPG11QB35, 0)",797200.96,0.00,797200.96,6
Бот 1,47,1,19955,23614,"postSellOffer(iron-ore, 1000.00, 3.60-4.00)",992692.61,957.21,991735.40,5
