bot,turn,action_index,response_time_ms,request_size_bytes,command,balance,debt,net_worth,factory_count
Бот 1,30,2,8846,18030,"sellToSystem(coking-coal, 179.3)",218159.33,633.22,217526.11,3
Бот 1,30,3,8846,18030,"sellToSystem(iron-ore, 1654)",218159.33,633.22,217526.11,3
Бот 1,31,1,9373,18183,"sellToSystem(coke, 551.8)",233218.53,630.05,232588.47,3
Бот 1,31,2,9373,18183,"sellToSystem(coking-coal, 161.27)",233218.53,630.05,232588.47,3
Бот 1,31,3,9373,18183,"sellToSystem(iron-ore, 1654)",233218.53,630.05,232588.47,3
Бот 1,32,1,6702,18219,nop,246857.68,626.90,246230.77,3
Бот 1,33,1,8138,18123,"sellToSystem(coke, 1037.88)",246366.21,623.77,245742.44,3
Бот 1,33,2,8138,18123,"sellToSystem(coking-coal, 263.93)",246366.21,623.77,245742.44,3
Бот 1,33,3,8138,18123,"sellToSystem(iron-ore, 3308.0)",246366.21,623.77,245742.44,3
Бот 1,34,1,10682,18090,"sellToSystem(coke, 481.12)",268538.76,620.65,267918.11,3
Бот 1,34,2,10682,18090,"sellToSystem(coking-coal, 100.44)",268538.76,620.65,267918.11,3
Бот 1,34,3,10682,18090,"sellToSystem(iron-ore, 1654)",268538.76,620.65,267918.11,3
Бот 1,35,1,14673,18172,"sellToSystem(iron-ore, 1654.0)",278019.65,617.55,277402.10,3
Бот 1,35,2,14673,18172,"sellToSystem(coke, 452.6)",278019.65,617.55,277402.10,3
Бот 1,35,3,14673,18172,"sellToSystem(coking-coal, 77.94)",278019.65,617.55,277402.10,3
Бот 1,36,1,11897,18311,"sellToSystem(coke, 421.6)",286166.11,614.46,285551.65,3
Бот 1,36,2,11897,18311,"sellToSystem(coking-coal, 54.31)",286166.11,614.46,285551.65,3
Бот 1,36,3,11897,18311,"sellToSystem(iron-ore, 1654)",286166.11,614.46,285551.65,3
Бот 1,37,1,10340,18390,"sellToSystem(coke, 388.12)",294065.46,611.39,293454.08,3
Бот 1,37,2,10340,18390,"sellToSystem(coking-coal, 29.58)",294065.46,611.39,293454.08,3
Бот 1,37,3,10340,18390,"sellToSystem(iron-ore, 1630.84)",294065.46,611.39,293454.08,3
Бот 1,38,1,11946,18352,"sellToSystem(coke, 352.16)",301622.05,608.33,301013.72,3
Бот 1,38,2,11946,18352,"sellToSystem(coking-coal, 3.72)",301622.05,608.33,301013.72,3
Бот 1,38,3,11946,18352,"sellToSystem(iron-ore, 1601.08)",301622.05,608.33,301013.72,3
Бот 1,39,1,9739,18516,"setOverhaulRequested(01M0DHYK69YQHQJQ578P7GKBQJ, True)",308797.22,605.29,308191.93,3
Бот 1,40,1,12370,18349,"sellToSystem(coke, 571.02)",308297.02,602.26,307694.76,3
Бот 1,40,2,12370,18349,"sellToSystem(coking-coal, 316.2)",308297.02,602.26,307694.76,3
Бот 1,40,3,12370,18349,"sellToSystem(iron-ore, 3086.36)",308297.02,602.26,307694.76,3
Бот 1,41,1,14985,18638,"setOverhaulRequested(01M0DHZ06X0T643FKJQKWWDJC4, True)",322832.83,599.25,322233.57,3
Бот 1,41,2,14985,18638,"sellToSystem(coke, 229.4)",322832.83,599.25,322233.57,3
Бот 1,41,3,14985,18638,"sellToSystem(coking-coal, 381.3)",322832.83,599.25,322233.57,3
Бот 1,41,4,14985,18638,"sellToSystem(iron-ore, 1472.06)",322832.83,599.25,322233.57,3
Бот 1,42,1,12798,18639,"sellToSystem(coke, 372.0)",330040.10,596.26,329443.85,3
Бот 1,42,2,12798,18639,"sellToSystem(coking-coal, 167.4)",330040.10,596.26,329443.85,3
Бот 1,42,3,12798,18639,"sellToSystem(iron-ore, 1415.83)",330040.10,596.26,329443.85,3
Бот 1,43,1,15082,18624,nop,337280.18,593.27,336686.90,3
Бот 1,44,1,17272,18517,"sellToSystem(coke, 500)",336853.92,590.31,336263.61,3
Бот 1,44,2,17272,18517,"sellToSystem(coking-coal, 800)",336853.92,590.31,336263.61,3
Бот 1,45,1,12517,18425,"sellToSystem(coke, 864.0)",341899.36,587.36,341312.00,3
Бот 1,45,2,12517,18425,"sellToSystem(coking-coal, 781.0)",341899.36,587.36,341312.00,3
Бот 1,45,3,12517,18425,"sellToSystem(iron-ore, 3843.9)",341899.36,587.36,341312.00,3
Бот 1,46,1,12844,18546,"sellToSystem(coke, 620)",362242.55,584.42,361658.13,3
Бот 1,46,2,12844,18546,"sellToSystem(coking-coal, 279)",362242.55,584.42,361658.13,3
Бот 1,46,3,12844,18546,"sellToSystem(iron-ore, 1124.72)",362242.55,584.42,361658.13,3
Бот 1,47,1,21659,18571,"sellToSystem(iron-ore, 535)",370219.79,581.50,369638.30,3
Бот 1,48,1,11189,18512,"sellToSystem(coke, 1240)",371703.95,578.59,371125.36,3
Бот 1,48,2,11189,18512,"sellToSystem(coking-coal, 558)",371703.95,578.59,371125.36,3
Бот 1,48,3,11189,18512,"sellToSystem(iron-ore, 1439.88)",371703.95,578.59,371125.36,3
Бот 1,49,1,11633,18506,"sellToSystem(coke, 620.0)",385114.02,575.70,384538.32,3
Бот 1,49,2,11633,18506,"sellToSystem(coking-coal, 279.0)",385114.02,575.70,384538.32,3
Бот 1,49,3,11633,18506,"sellToSystem(iron-ore, 836.92)",385114.02,575.70,384538.32,3
Бот 1,50,1,10850,18583,"sellToSystem(coke, 620.0)",392126.48,572.82,391553.66,3
Бот 1,50,2,10850,18583,"sellToSystem(coking-coal, 279.0)",392126.48,572.82,391553.66,3
Бот 1,50,3,10850,18583,"sellToSystem(iron-ore, 727.76)",392126.48,572.82,391553.66,3
Бот 1,51,1,6676,18884,"setOverhaulRequested(01M0DHVEFCYCV5847N84GE9KKV, True)",398772.93,569.95,398202.97,3
Бот 1,52,1,12730,18663,"sellToSystem(coke, 1240.0)",398300.02,567.10,397732.92,3
Бот 1,52,2,12730,18663,"sellToSystem(coking-coal, 541.07)",398300.02,567.10,397732.92,3
Бот 1,52,3,12730,18663,"sellToSystem(iron-ore, 1604.38)",398300.02,567.10,397732.92,3
Бот 1,53,1,8761,18673,"sellToSystem(coke, 620)",412213.81,564.27,411649.54,3
Бот 1,53,2,8761,18673,"sellToSystem(coking-coal, 240.32)",412213.81,564.27,411649.54,3
Бот 1,53,3,8761,18673,"sellToSystem(iron-ore, 992.4)",412213.81,564.27,411649.54,3
Бот 1,54,1,9310,18783,"sellToSystem(coke, 611.32)",419617.95,561.45,419056.50,3
Бот 1,54,2,9310,18783,"sellToSystem(coking-coal, 226.73)",419617.95,561.45,419056.50,3
Бот 1,54,3,9310,18783,"sellToSystem(iron-ore, 992.4)",419617.95,561.45,419056.50,3
Бот 1,55,1,6610,18736,nop,426898.47,558.64,426339.83,3
Бот 1,56,1,11911,18744,"sellToSystem(coke, 1186.68)",426436.36,555.85,425880.51,3
Бот 1,56,2,11911,18744,"sellToSystem(coking-coal, 408.27)",426436.36,555.85,425880.51,3
Бот 1,56,3,11911,18744,"sellToSystem(iron-ore, 3308.0)",426436.36,555.85,425880.51,3
Бот 1,57,1,10386,18715,"sellToSystem(coke, 570.4)",445348.37,553.07,444795.30,3
Бот 1,57,2,10386,18715,"sellToSystem(coking-coal, 179.31)",445348.37,553.07,444795.30,3
Бот 1,57,3,10386,18715,"sellToSystem(iron-ore, 1654)",445348.37,553.07,444795.30,3
Бот 1,58,1,15355,18775,"sellToSystem(coke, 551.8)",454487.32,550.30,453937.02,3
Бот 1,58,2,15355,18775,"sellToSystem(coking-coal, 161.26)",454487.32,550.30,453937.02,3
Бот 1,59,1,11115,18770,"sellToSystem(coke, 530.72)",457674.83,547.55,457127.28,3
Бот 1,59,2,11115,18770,"sellToSystem(coking-coal, 142.11)",457674.83,547.55,457127.28,3
Бот 1,59,3,11115,18770,"sellToSystem(iron-ore, 3308.0)",457674.83,547.55,457127.28,3
Бот 1,60,1,11314,18743,"sellToSystem(coke, 507.16)",472095.38,544.81,471550.56,3
Бот 1,60,2,11314,18743,"sellToSystem(coking-coal, 121.83)",472095.38,544.81,471550.56,3
Бот 1,60,3,11314,18743,"sellToSystem(iron-ore, 1654.0)",472095.38,544.81,471550.56,3
Бот 1,61,1,9222,18826,"sellToSystem(coke, 481.12)",480695.60,542.09,480153.51,3
Бот 1,61,2,9222,18826,"sellToSystem(coking-coal, 100.44)",480695.60,542.09,480153.51,3
Бот 1,61,3,9222,18826,"sellToSystem(iron-ore, 1654.0)",480695.60,542.09,480153.51,3
Бот 1,62,1,10571,18871,"sellToSystem(coke, 452.6)",489081.94,539.38,488542.57,3
Бот 1,62,2,10571,18871,"sellToSystem(coking-coal, 77.93)",489081.94,539.38,488542.57,3
Бот 1,62,3,10571,18871,"sellToSystem(iron-ore, 1654.0)",489081.94,539.38,488542.57,3
Бот 1,63,1,11211,18868,"sellToSystem(coke, 421.6)",497237.25,536.68,496700.57,3
Бот 1,63,2,11211,18868,"sellToSystem(coking-coal, 54.32)",497237.25,536.68,496700.57,3
Бот 1,63,3,11211,18868,"sellToSystem(iron-ore, 1654)",497237.25,536.68,496700.57,3
Бот 1,64,1,12264,18865,"sellToSystem(coke, 388.12)",505145.44,534.00,504611.45,3
Бот 1,64,2,12264,18865,"sellToSystem(coking-coal, 29.57)",505145.44,534.00,504611.45,3
Бот 1,64,3,12264,18865,"sellToSystem(iron-ore, 1630.85)",505145.44,534.00,504611.45,3
Бот 1,65,1,14857,18864,buildFactory(coking-plant),511330.81,531.33,510799.49,5
Бот 1,65,2,14857,18864,buildFactory(coal-mine),511330.81,531.33,510799.49,5
Бот 1,66,1,14853,19824,"(skipped: setOverhaulRequested(01M0DHYK69YQHQJQ578P7GKBQJ, ) — SetOverhaulRequested requires factoryId and enabled.)",510938.96,528.67,510410.29,5
Бот 1,66,2,14853,19824,"setWorkerCount(01M0DJEJ19QVXER33BGA3ZE4PM, 1)",510938.96,528.67,510410.29,5
Бот 1,66,3,14853,19824,"setWorkerCount(01M0DJEJ19HP0JX256D0MB6DBQ, 1)",510938.96,528.67,510410.29,5
Бот 1,66,4,14853,19824,"sellToSystem(coke, 200.0)",510938.96,528.67,510410.29,5
Бот 1,66,5,14853,19824,"sellToSystem(coking-coal, 100.0)",510938.96,528.67,510410.29,5
Бот 1,67,1,7562,19925,"setOverhaulRequested(01M0DHYK69YQHQJQ578P7GKBQJ, True)",511630.60,526.03,511104.57,5
Бот 1,68,1,9109,19928,"setOverhaulRequested(01M0DHZ06X0T643FKJQKWWDJC4, True)",510523.48,523.40,510000.08,5
Бот 1,68,2,9109,19928,"sellToSystem(coke, 500.0)",510523.48,523.40,510000.08,5
Бот 1,69,1,13537,19880,"(skipped: setOverhaulRequested(01M0DHYK69YQHQJQ578P7GKBQJ, True) — Factory '01M0DHYK69YQHQJQ578P7GKBQJ' is already under repair.)",511865.90,520.78,511345.11,5
Бот 1,69,2,13537,19880,"(skipped: setOverhaulRequested(01M0DHZ06X0T643FKJQKWWDJC4, True) — Factory '01M0DHZ06X0T643FKJQKWWDJC4' is already under repair.)",511865.90,520.78,511345.11,5
Бот 1,69,3,13537,19880,"sellToSystem(coke, 2536.71)",511865.90,520.78,511345.11,5
Бот 1,69,4,13537,19880,"sellToSystem(coking-coal, 976.29)",511865.90,520.78,511345.11,5
Бот 1,69,5,13537,19880,"sellToSystem(iron-ore, 4010.00)",511865.90,520.78,511345.11,5
Бот 1,70,1,9355,20201,nop,538993.50,518.18,538475.32,5
Бот 1,71,1,11819,20222,"sellToSystem(coke, 1000.0)",538120.90,515.59,537605.32,5
Бот 1,71,2,11819,20222,"sellToSystem(coking-coal, 200.0)",538120.90,515.59,537605.32,5
Бот 1,72,1,15267,20129,"sellToSystem(coke, 1410.0)",543232.59,513.01,542719.58,5
Бот 1,72,2,15267,20129,"sellToSystem(coking-coal, 41.8)",543232.59,513.01,542719.58,5
Бот 1,72,3,15267,20129,"sellToSystem(iron-ore, 4010.0)",543232.59,513.01,542719.58,5
Бот 1,73,1,11905,20081,"sellToSystem(coke, 2054)",563901.32,510.44,563390.87,5
Бот 1,73,2,11905,20081,"sellToSystem(coking-coal, 558)",563901.32,510.44,563390.87,5
Бот 1,73,3,11905,20081,"sellToSystem(iron-ore, 4523.94)",563901.32,510.44,563390.87,5
Бот 1,74,1,13068,20135,"sellToSystem(coke, 1231.32)",589402.73,507.89,588894.84,5
Бот 1,74,2,13068,20135,"sellToSystem(coking-coal, 554.1)",589402.73,507.89,588894.84,5
Бот 1,74,3,13068,20135,"sellToSystem(iron-ore, 1035.4)",589402.73,507.89,588894.84,5
Бот 1,75,1,12686,20138,"sellToSystem(coke, 1220.16)",601262.48,505.35,600757.13,5
Бот 1,75,2,12686,20138,"sellToSystem(coking-coal, 549.07)",601262.48,505.35,600757.13,5
Бот 1,75,3,12686,20138,"sellToSystem(iron-ore, 939.48)",601262.48,505.35,600757.13,5
Бот 1,75,4,12686,20138,setGenerationResearchCommitment(500.0),601262.48,505.35,600757.13,5
Бот 1,76,1,12198,20372,setGenerationResearchCommitment(1575.0),612223.77,502.83,611720.95,5
Бот 1,77,1,13538,21044,"sellToSystem(coke, 2396.92)",610098.26,500.31,609597.95,5
Бот 1,77,2,13538,21044,"sellToSystem(coking-coal, 1078.62)",610098.26,500.31,609597.95,5
Бот 1,77,3,13538,21044,"sellToSystem(iron-ore, 1564.68)",610098.26,500.31,609597.95,5
Бот 1,78,1,7711,21261,"setOverhaulRequested(01M0DHVEFCYCV5847N84GE9KKV, True)",627670.75,497.81,627172.94,5
Бот 1,79,1,8622,21557,nop,625439.86,495.32,624944.53,5
Бот 1,80,1,13509,21122,"sellToSystem(coke, 2000.0)",623081.32,492.84,622588.48,5
Бот 1,81,1,11685,21302,"sellToSystem(coke, 1132.0)",629841.07,490.38,629350.69,5
Бот 1,82,1,10241,21226,"sellToSystem(coke, 1410)",633364.65,487.93,632876.72,5
Бот 1,82,2,10241,21226,"setRndCommitment(01M0DHVEFCYCV5847N84GE9KKV, 50.00)",633364.65,487.93,632876.72,5
Бот 1,83,1,21292,21711,nop,638158.39,485.49,637672.90,5
Бот 1,84,1,13169,21585,"sellToSystem(coke, 1609)",635029.30,483.06,634546.24,5
Бот 1,84,2,13169,21585,"sellToSystem(coking-coal, 489)",635029.30,483.06,634546.24,5
Бот 1,84,3,13169,21585,"sellToSystem(iron-ore, 4541)",635029.30,483.06,634546.24,5
Бот 1,85,1,15604,21580,"sellToSystem(coke, 904.0)",656674.41,480.65,656193.76,5
Бот 1,85,2,15604,21580,"sellToSystem(coking-coal, 443.0)",656674.41,480.65,656193.76,5
Бот 1,85,3,15604,21580,"sellToSystem(iron-ore, 1654.0)",656674.41,480.65,656193.76,5
Бот 1,86,1,10446,21732,"sellToSystem(coke, 844.92)",666014.06,478.24,665535.81,5
Бот 1,86,2,10446,21732,"sellToSystem(coking-coal, 421.56)",666014.06,478.24,665535.81,5
Бот 1,86,3,10446,21732,"sellToSystem(iron-ore, 1654.18)",666014.06,478.24,665535.81,5
Бот 1,87,1,35365,21822,buildFactory(blast-furnace),672765.17,475.85,672289.32,6
Бот 1,87,2,35365,21822,"sellToSystem(coke, 700.0)",672765.17,475.85,672289.32,6
Бот 1,87,3,35365,21822,"sellToSystem(coking-coal, 400.0)",672765.17,475.85,672289.32,6
Бот 1,87,4,35365,21822,"sellToSystem(iron-ore, 1600.0)",672765.17,475.85,672289.32,6
Бот 1,87,5,35365,21822,"setRndCommitment(01M0DHYK69YQHQJQ578P7GKBQJ, 100.00)",672765.17,475.85,672289.32,6
Бот 1,87,6,35365,21822,"setRndCommitment(01M0DHZ06X0T643FKJQKWWDJC4, 100.00)",672765.17,475.85,672289.32,6
Бот 1,87,7,35365,21822,"setRndCommitment(01M0DJEJ19QVXER33BGA3ZE4PM, 100.00)",672765.17,475.85,672289.32,6
Бот 1,87,8,35365,21822,"setRndCommitment(01M0DJEJ19HP0JX256D0MB6DBQ, 100.00)",672765.17,475.85,672289.32,6
Бот 1,88,1,13312,22752,"(skipped: setOverhaulRequested(01M0DJEJ19QVXER33BGA3ZE4PM, ) — SetOverhaulRequested requires factoryId and enabled.)",680222.27,473.47,679748.80,6
Бот 1,88,2,13312,22752,"(skipped: setOverhaulRequested(01M0DJEJ19HP0JX256D0MB6DBQ, ) — SetOverhaulRequested requires factoryId and enabled.)",680222.27,473.47,679748.80,6
Бот 1,88,3,13312,22752,"setWorkerCount(01M0DJQFWD44NBS3SRFQM5XQR3, 1)",680222.27,473.47,679748.80,6
Бот 1,88,4,13312,22752,"sellToSystem(coke, 700.0)",680222.27,473.47,679748.80,6
Бот 1,89,1,15972,23649,"setOverhaulRequested(01M0DJEJ19QVXER33BGA3ZE4PM, True)",680548.87,471.10,680077.76,6
Бот 1,89,2,15972,23649,"setOverhaulRequested(01M0DJEJ19HP0JX256D0MB6DBQ, True)",680548.87,471.10,680077.76,6
Бот 1,89,3,15972,23649,"sellToSystem(coke, 726.0)",680548.87,471.10,680077.76,6
Бот 1,89,4,15972,23649,"sellToSystem(coking-coal, 709.0)",680548.87,471.10,680077.76,6
Бот 1,89,5,15972,23649,"sellToSystem(iron-ore, 3362.0)",680548.87,471.10,680077.76,6
Бот 1,90,1,16039,23651,"sellToSystem(iron-ore, 1654.0)",694707.09,468.75,694238.34,6
Бот 1,90,2,16039,23651,"setRndCommitment(01M0DJQFWD44NBS3SRFQM5XQR3, 150.00)",694707.09,468.75,694238.34,6
