bot,turn,action_index,response_time_ms,request_size_bytes,command,balance,debt,net_worth,factory_count
Бот 1,13,2,16648,18936,"postSellOffer(iron-ore, 50000, 2.50-3.00)",155972.39,221189.28,-65216.89,3
Бот 1,13,3,16648,18936,"postSellOffer(coal-tar, 2000, 6.00-7.00)",155972.39,221189.28,-65216.89,3
Бот 2,13,1,10634,19939,"setWorkerCount(01M0F09E5FMH7ANNXRS1CRFAYP, 10)",550852.04,2179813.24,-1628961.20,3
Бот 2,13,2,10634,19939,"sellToSystem(oil, 200000.0)",550852.04,2179813.24,-1628961.20,3
Бот 1,14,1,21951,18949,"(skipped: sellToSystem(, ) — SellToSystem requires materialId and volume.)",72714.30,220083.34,-147369.03,3
Бот 1,14,2,21951,18949,"(skipped: sellToSystem(, ) — SellToSystem requires materialId and volume.)",72714.30,220083.34,-147369.03,3
Бот 2,14,1,14589,19651,"sellToSystem(oil, 200000)",326954.13,2168914.18,-1841960.05,3
Бот 2,14,2,14589,19651,"postSellOffer(gasoline, 2000, 5.0-5.0)",326954.13,2168914.18,-1841960.05,3
Бот 1,15,1,15938,19082,takeLoan(200000.00),0.00,239291.82,-239291.82,3
Бот 1,15,2,15938,19082,"postSellOffer(iron-ore, 50000, 3.00-4.00)",0.00,239291.82,-239291.82,3
Бот 1,15,3,15938,19082,"postSellOffer(coal-tar, 2000, 6.50-7.50)",0.00,239291.82,-239291.82,3
Бот 2,15,1,15509,20014,takeLoan(1200000.00),153026.70,2158069.61,-2005042.91,3
Бот 2,15,2,15509,20014,"sellToSystem(oil, 200000.0)",153026.70,2158069.61,-2005042.91,3
Бот 1,16,1,15047,19247,(skipped: repayLoan() — RepayLoan requires amount.),95335.89,438095.36,-342759.47,3
Бот 1,16,2,15047,19247,"postSellOffer(iron-ore, 50000, 3.5-4.5)",95335.89,438095.36,-342759.47,3
Бот 1,16,3,15047,19247,"postSellOffer(coal-tar, 2000, 7.0-8.0)",95335.89,438095.36,-342759.47,3
Бот 2,16,1,11312,20153,(skipped: repayLoan() — RepayLoan requires amount.),1229605.46,3347279.26,-2117673.80,3
Бот 1,17,1,20965,19521,(skipped: takeLoan() — TakeLoan requires amount.),0.00,475428.85,-475428.85,3
Бот 1,17,2,20965,19521,"sellToSystem(iron-ore, 200000.0)",0.00,475428.85,-475428.85,3
Бот 1,17,3,20965,19521,"sellToSystem(coal-tar, 10000.0)",0.00,475428.85,-475428.85,3
Бот 1,17,4,20965,19521,"(skipped: postSellOffer(iron-ore, 50000.0, -) — PostSellOffer/PostBuyOffer requires materialId, volume, minPrice, and maxPrice.)",0.00,475428.85,-475428.85,3
Бот 1,17,5,20965,19521,(skipped: repayLoan() — RepayLoan requires amount.),0.00,475428.85,-475428.85,3
Бот 2,17,1,14256,20085,takeLoan(500000.00),623824.27,3330542.86,-2706718.60,3
Бот 2,17,2,14256,20085,"sellToSystem(oil, 500000)",623824.27,3330542.86,-2706718.60,3
Бот 1,18,1,15045,19528,(skipped: repayLoan() — RepayLoan requires amount.),357662.76,473051.71,-115388.95,3
Бот 1,18,2,15045,19528,"postSellOffer(iron-ore, 50000, 4.0-5.0)",357662.76,473051.71,-115388.95,3
Бот 1,18,3,15045,19528,"postSellOffer(coal-tar, 2000, 7.0-8.0)",357662.76,473051.71,-115388.95,3
Бот 2,18,1,10843,19905,"sellToSystem(oil, 200000)",1634641.10,3813890.15,-2179249.05,3
Бот 2,18,2,10843,19905,"postSellOffer(gasoline, 2000, 5.00-5.00)",1634641.10,3813890.15,-2179249.05,3
Бот 1,19,1,15096,19781,(skipped: repayLoan() — RepayLoan requires amount.),222579.21,470686.45,-248107.24,3
Бот 1,19,2,15096,19781,"(skipped: postSellOffer(iron-ore, 50000, -) — PostSellOffer/PostBuyOffer requires materialId, volume, minPrice, and maxPrice.)",222579.21,470686.45,-248107.24,3
Бот 1,19,3,15096,19781,"(skipped: postSellOffer(coal-tar, 2000, -) — PostSellOffer/PostBuyOffer requires materialId, volume, minPrice, and maxPrice.)",222579.21,470686.45,-248107.24,3
Бот 2,19,1,14292,19668,(skipped: repayLoan() — RepayLoan requires amount.),1502930.92,3794820.70,-2291889.78,3
Бот 2,19,2,14292,19668,"sellToSystem(oil, 200000.0)",1502930.92,3794820.70,-2291889.78,3
Бот 2,19,3,14292,19668,"postSellOffer(gasoline, 2000, 6.5-8.0)",1502930.92,3794820.70,-2291889.78,3
Бот 1,20,1,15426,20238,takeLoan(100000.00),79602.93,468333.02,-388730.09,3
Бот 1,20,2,15426,20238,"sellToSystem(iron-ore, 50000.00)",79602.93,468333.02,-388730.09,3
Бот 1,20,3,15426,20238,"postSellOffer(iron-ore, 50000.00, 4.50-5.50)",79602.93,468333.02,-388730.09,3
Бот 2,20,1,14529,19923,setGenerationResearchCommitment(2000.0),1427977.37,3775846.59,-2347869.23,3
Бот 2,20,2,14529,19923,"postSellOffer(gasoline, 2000, 7.5-8.0)",1427977.37,3775846.59,-2347869.23,3
Бот 1,21,1,8360,20271,(skipped: repayLoan() — RepayLoan requires amount.),191276.94,565991.35,-374714.41,3
Бот 2,21,1,12994,19803,(skipped: repayLoan() — RepayLoan requires amount.),797380.39,3756967.36,-2959586.98,3
Бот 1,22,1,13938,20010,"postSellOffer(iron-ore, 50000.0, 7.50-8.50)",28509.65,563161.40,-534651.74,3
Бот 1,22,2,13938,20010,"postSellOffer(coal-tar, 2000.0, 10.00-12.00)",28509.65,563161.40,-534651.74,3
Бот 2,22,1,11364,20133,(skipped: takeLoan() — TakeLoan requires amount.),155934.59,3738182.52,-3582247.94,3
Бот 2,22,2,11364,20133,"sellToSystem(gasoline, 29286.0)",155934.59,3738182.52,-3582247.94,3
Бот 1,23,1,12637,19898,takeLoan(200000.00),0.00,700858.20,-700858.20,3
Бот 1,23,2,12637,19898,"postSellOffer(iron-ore, 50000.00, 4.50-5.50)",0.00,700858.20,-700858.20,3
Бот 1,23,3,12637,19898,"postSellOffer(coal-tar, 2000.00, 10.00-12.00)",0.00,700858.20,-700858.20,3
Бот 2,23,1,11513,19991,takeLoan(2000000.00),0.00,4074895.34,-4074895.34,3
Бот 2,23,2,11513,19991,"postSellOffer(gasoline, 2000, 7.5-8.0)",0.00,4074895.34,-4074895.34,3
Бот 1,24,1,7766,20535,"setOverhaulRequested(01M0F01REJM7WFAZDEZHHHP1RC, True)",10587.93,897353.90,-886765.98,3
Бот 2,24,1,7993,20623,"(skipped: setOverhaulRequested(01M0F021TGZ5FTG7S80Q2G4V4Y, ) — SetOverhaulRequested requires factoryId and enabled.)",1308167.59,6054520.86,-4746353.27,3
Бот 2,24,2,7993,20623,"(skipped: setOverhaulRequested(01M0F021TH840H2NPHQ70NQQ4S, ) — SetOverhaulRequested requires factoryId and enabled.)",1308167.59,6054520.86,-4746353.27,3
Бот 1,25,1,9728,19893,(skipped: takeLoan() — TakeLoan requires amount.),0.00,1098262.23,-1098262.23,3
Бот 2,25,1,8324,20704,"setOverhaulRequested(01M0F021TGZ5FTG7S80Q2G4V4Y, True)",401604.60,6024248.26,-5622643.66,3
Бот 2,25,2,8324,20704,"setOverhaulRequested(01M0F021TH840H2NPHQ70NQQ4S, True)",401604.60,6024248.26,-5622643.66,3
Бот 1,26,1,6532,19713,"setOverhaulRequested(01M0F02ZYWRHSGS6HDS5E5YMFA, True)",0.00,1333844.15,-1333844.15,3
Бот 2,26,1,11180,20185,takeLoan(500000.00),0.00,6506488.14,-6506488.14,3
Бот 2,26,2,11180,20185,"postSellOffer(gasoline, 2000, 7.5-8.0)",0.00,6506488.14,-6506488.14,3
Бот 1,27,1,13067,19609,takeLoan(300000.0),0.00,1598079.64,-1598079.64,3
Бот 1,27,2,13067,19609,"sellToSystem(iron-ore, 200000.0)",0.00,1598079.64,-1598079.64,3
Бот 1,27,3,13067,19609,"sellToSystem(coal-tar, 10000.0)",0.00,1598079.64,-1598079.64,3
Бот 2,27,1,12709,20342,takeLoan(1000000.00),0.00,7445517.86,-7445517.86,3
Бот 2,27,2,12709,20342,"postSellOffer(gasoline, 2000, 8.50-9.50)",0.00,7445517.86,-7445517.86,3
Бот 1,28,1,11016,19576,takeLoan(200000),824906.80,1890089.25,-1065182.44,3
Бот 1,28,2,11016,19576,"setOverhaulRequested(01M0F047VR5WHBBWCK4WE1VGRJ, True)",824906.80,1890089.25,-1065182.44,3
Бот 1,28,3,11016,19576,"postSellOffer(coal-tar, 2000, 10.00-12.00)",824906.80,1890089.25,-1065182.44,3
Бот 2,28,1,11971,20645,takeLoan(1000000.00),0.00,8486877.52,-8486877.52,3
Бот 2,28,2,11971,20645,"postSellOffer(gasoline, 2000, 9.50-10.50)",0.00,8486877.52,-8486877.52,3
Бот 1,29,1,8115,19624,(skipped: repayLoan() — RepayLoan requires amount.),706497.96,2080638.80,-1374140.84,3
Бот 2,29,1,12858,20640,takeLoan(2000000.00),0.00,9640879.15,-9640879.15,3
Бот 2,29,2,12858,20640,"postSellOffer(gasoline, 2000.0, 9.50-10.50)",0.00,9640879.15,-9640879.15,3
Бот 1,30,1,11799,19201,takeLoan(500000.00),361369.23,2070235.60,-1708866.38,3
Бот 1,30,2,11799,19201,"sellToSystem(coal-tar, 10000.0)",361369.23,2070235.60,-1708866.38,3
Бот 1,30,3,11799,19201,"postSellOffer(iron-ore, 50000.0, 5.50-6.50)",361369.23,2070235.60,-1708866.38,3
Бот 2,30,1,15695,20773,(skipped: takeLoan() — TakeLoan requires amount.),670400.28,11592674.76,-10922274.47,4
Бот 2,30,2,15695,20773,buildFactory(adhesive-plant),670400.28,11592674.76,-10922274.47,4
Бот 2,30,3,15695,20773,"(skipped: postSellOffer(carbon-black, 2000, -) — PostSellOffer/PostBuyOffer requires materialId, volume, minPrice, and maxPrice.)",670400.28,11592674.76,-10922274.47,4
Бот 1,31,1,8939,19227,(skipped: repayLoan() — RepayLoan requires amount.),564477.71,2559884.43,-1995406.72,3
Бот 2,31,1,11004,21167,"setWorkerCount(01M0F0QHJMM0F0EWA6KZE8JG4H, 10)",-880743.04,11534711.38,-12415454.43,4
Бот 1,32,1,12267,19050,takeLoan(300000.0),153862.88,2547085.00,-2393222.12,3
Бот 1,32,2,12267,19050,"sellToSystem(iron-ore, 200000.0)",153862.88,2547085.00,-2393222.12,3
Бот 1,32,3,12267,19050,"sellToSystem(coal-tar, 10000.0)",153862.88,2547085.00,-2393222.12,3
Бот 2,32,1,13916,21121,(skipped: takeLoan() — TakeLoan requires amount.),-2452538.18,11477037.83,-13929576.00,5
Бот 2,32,2,13916,21121,buildFactory(gas-processing-plant),-2452538.18,11477037.83,-13929576.00,5
Бот 1,33,1,12035,18968,"(skipped: postSellOffer(iron-ore, , 4.50-5.50) — PostSellOffer/PostBuyOffer requires materialId, volume, minPrice, and maxPrice.)",594434.60,2834349.58,-2239914.98,3
Бот 1,33,2,12035,18968,"(skipped: postSellOffer(coal-tar, , 8.50-10.00) — PostSellOffer/PostBuyOffer requires materialId, volume, minPrice, and maxPrice.)",594434.60,2834349.58,-2239914.98,3
Бот 2,33,1,18106,21305,takeLoan(2000000.00),-4039630.89,11419652.64,-15459283.53,5
Бот 2,33,2,18106,21305,"setWorkerCount(01M0F0RYPRHS38X4S7XY6V0H54, 10)",-4039630.89,11419652.64,-15459283.53,5
Бот 2,33,3,18106,21305,"postSellOffer(gasoline, 2000, 8.5-9.5)",-4039630.89,11419652.64,-15459283.53,5
Бот 1,34,1,10739,19224,(skipped: takeLoan() — TakeLoan requires amount.),157382.63,2820177.83,-2662795.20,3
Бот 1,34,2,10739,19224,"sellToSystem(coal-tar, 10000.0)",157382.63,2820177.83,-2662795.20,3
Бот 1,34,3,10739,19224,"postSellOffer(iron-ore, 50000.0, 5.50-6.50)",157382.63,2820177.83,-2662795.20,3
Бот 2,34,1,18299,21701,takeLoan(2000000.00),-3649012.21,13362554.37,-17011566.58,6
Бот 2,34,2,18299,21701,buildFactory(paint-plant),-3649012.21,13362554.37,-17011566.58,6
Бот 1,35,1,9450,19379,takeLoan(600000.0),0.00,3049909.14,-3049909.14,3
Бот 1,35,2,9450,19379,"sellToSystem(iron-ore, 200000.0)",0.00,3049909.14,-3049909.14,3
Бот 2,35,1,12799,21936,"setOverhaulRequested(01M0F09E5FMH7ANNXRS1CRFAYP, True)",-3482154.58,15295741.60,-18777896.18,6
Бот 2,35,2,12799,21936,"setWorkerCount(01M0F0TRJ5EZTN13N95ET1EHPH, 10)",-3482154.58,15295741.60,-18777896.18,6
Бот 1,36,1,14294,19479,takeLoan(300000.0),479733.98,3634659.60,-3154925.62,3
Бот 1,36,2,14294,19479,"sellToSystem(iron-ore, 200000.0)",479733.98,3634659.60,-3154925.62,3
Бот 1,36,3,14294,19479,"sellToSystem(coal-tar, 20000.0)",479733.98,3634659.60,-3154925.62,3
Бот 2,36,1,12051,22014,takeLoan(5000000.00),-5543384.32,15219262.90,-20762647.22,6
Бот 1,37,1,10457,19353,(skipped: repayLoan() — RepayLoan requires amount.),686672.50,3916486.30,-3229813.80,3
Бот 2,37,1,20506,21860,takeLoan(5000000.00),-2620207.87,20143166.58,-22763374.46,6
Бот 2,37,2,20506,21860,"sellToSystem(carbon-black, 200000.00)",-2620207.87,20143166.58,-22763374.46,6
Бот 2,37,3,20506,21860,"sellToSystem(oil, 1000000.00)",-2620207.87,20143166.58,-22763374.46,6
Бот 1,38,1,12485,19378,takeLoan(500000.00),140780.47,3896903.87,-3756123.40,3
Бот 1,38,2,12485,19378,"sellToSystem(iron-ore, 200000.0)",140780.47,3896903.87,-3756123.40,3
Бот 2,38,1,18331,21907,"postSellOffer(gasoline, 2000, 10.00-12.00)",2072648.28,25042450.75,-22969802.46,6
Бот 2,38,2,18331,21907,"postBuyOffer(ethylene, 2000, 5.50-6.50)",2072648.28,25042450.75,-22969802.46,6
Бот 1,39,1,14333,19473,(skipped: repayLoan() — RepayLoan requires amount.),444184.97,4377419.35,-3933234.38,3
Бот 1,39,2,14333,19473,"sellToSystem(coal-tar, 20000.0)",444184.97,4377419.35,-3933234.38,3
Бот 2,39,1,18669,22116,"postSellOffer(carbon-black, 2000.0, 5.0-6.0)",-965450.61,24917238.49,-25882689.11,6
Бот 2,39,2,18669,22116,"postSellOffer(cord-adhesive, 2000.0, 15.0-20.0)",-965450.61,24917238.49,-25882689.11,6
Бот 1,40,1,12059,19762,(skipped: takeLoan() — TakeLoan requires amount.),0.00,4426701.04,-4426701.04,3
Бот 1,40,2,12059,19762,"sellToSystem(coal-tar, 20000.0)",0.00,4426701.04,-4426701.04,3
Бот 1,40,3,12059,19762,"(skipped: postSellOffer(iron-ore, 50000.0, -) — PostSellOffer/PostBuyOffer requires materialId, volume, minPrice, and maxPrice.)",0.00,4426701.04,-4426701.04,3
Бот 2,40,1,18698,22429,(skipped: takeLoan() — TakeLoan requires amount.),-4014319.72,24792652.30,-28806972.02,6
Бот 2,40,2,18698,22429,"(skipped: postBuyOffer(ethylene, 2000, -) — PostSellOffer/PostBuyOffer requires materialId, volume, minPrice, and maxPrice.)",-4014319.72,24792652.30,-28806972.02,6
Бот 1,41,1,8244,19724,takeLoan(500000.0),0.00,4932666.31,-4932666.31,3
Бот 2,41,1,16815,22343,takeLoan(2000000.00),-7073542.15,24668689.04,-31742231.19,6
Бот 2,41,2,16815,22343,"postBuyOffer(ethylene, 5000, 5.00-6.00)",-7073542.15,24668689.04,-31742231.19,6
Бот 1,42,1,15943,19569,takeLoan(800000.0),0.00,5575016.34,-5575016.34,3
Бот 1,42,2,15943,19569,"(skipped: sellToSystem(, ) — SellToSystem requires materialId and volume.)",0.00,5575016.34,-5575016.34,3
Бот 1,42,3,15943,19569,"(skipped: postSellOffer(, , 5.50-6.50) — PostSellOffer/PostBuyOffer requires materialId, volume, minPrice, and maxPrice.)",0.00,5575016.34,-5575016.34,3
Бот 2,42,1,23533,22329,takeLoan(2000000.00),-8144867.95,26545345.59,-34690213.54,7
Бот 2,42,2,23533,22329,buildFactory(petrochemical-plant),-8144867.95,26545345.59,-34690213.54,7
Бот 1,43,1,13681,19805,takeLoan(600000.0),56398.26,6347141.26,-6290743.00,3
Бот 1,43,2,13681,19805,"sellToSystem(coal-tar, 16286.0)",56398.26,6347141.26,-6290743.00,3
Бот 2,43,1,19007,22601,takeLoan(5000000.00),-9433387.11,28412618.87,-37846005.98,7
Бот 2,43,2,19007,22601,"(skipped: setWorkerCount(01M0F121YBYGDG8H2JH8Q7ZFK5, ) — SetWorkerCount requires factoryId and count.)",-9433387.11,28412618.87,-37846005.98,7
Бот 2,43,3,19007,22601,"postSellOffer(gasoline, 2000.00, 9.00-11.00)",-9433387.11,28412618.87,-37846005.98,7
Бот 1,44,1,11402,19502,takeLoan(500000.00),0.00,7028065.43,-7028065.43,3
Бот 1,44,2,11402,19502,"sellToSystem(coal-tar, 2000.0)",0.00,7028065.43,-7028065.43,3
Бот 2,44,1,24462,22659,takeLoan(5000000.00),-7939548.50,33270555.77,-41210104.27,7
Бот 2,44,2,24462,22659,"setWorkerCount(01M0F121YBYGDG8H2JH8Q7ZFK5, 10)",-7939548.50,33270555.77,-41210104.27,7
Бот 2,44,3,24462,22659,"sellToSystem(oil, 500000.00)",-7939548.50,33270555.77,-41210104.27,7
Бот 2,44,4,24462,22659,"sellToSystem(carbon-black, 200000.00)",-7939548.50,33270555.77,-41210104.27,7
Бот 1,45,1,9639,19407,takeLoan(500000.0),0.00,7893979.84,-7893979.84,3
Бот 2,45,1,18207,22845,takeLoan(5000000.00),-5541267.80,38104202.99,-43645470.79,7
Бот 2,45,2,18207,22845,"sellToSystem(carbon-black, 200000.00)",-5541267.80,38104202.99,-43645470.79,7
Бот 2,45,3,18207,22845,"sellToSystem(oil, 500000.00)",-5541267.80,38104202.99,-43645470.79,7
Бот 2,45,4,18207,22845,"postSellOffer(gasoline, 2000.00, 9.00-11.00)",-5541267.80,38104202.99,-43645470.79,7
