bot,turn,action_index,response_time_ms,request_size_bytes,command,balance,debt,net_worth,factory_count
Бот 1,18,2,49161,19879,"sellToSystem(iron-ore, 1521.68)",68563.68,8086.97,60476.71,5
Бот 1,18,3,49161,19879,"sellToSystem(coking-coal, 262.07)",68563.68,8086.97,60476.71,5
Бот 1,18,4,49161,19879,"sellToSystem(coke, 620)",68563.68,8086.97,60476.71,5
Бот 1,18,5,49161,19879,"sellToSystem(scrap-metal, 302.64)",68563.68,8086.97,60476.71,5
Бот 1,19,1,48795,20728,"sellToSystem(iron-ore, 1472.06)",80877.56,8046.53,72831.03,5
Бот 1,19,2,48795,20728,"sellToSystem(coking-coal, 240.32)",80877.56,8046.53,72831.03,5
Бот 1,19,3,48795,20728,"sellToSystem(coke, 620)",80877.56,8046.53,72831.03,5
Бот 1,19,4,48795,20728,"sellToSystem(scrap-metal, 284.7)",80877.56,8046.53,72831.03,5
Бот 1,19,5,48795,20728,takeLoan(2000),80877.56,8046.53,72831.03,5
Бот 1,20,1,50284,20841,"sellToSystem(iron-ore, 1415.83)",92902.38,10006.30,82896.08,6
Бот 1,20,2,50284,20841,"sellToSystem(coking-coal, 213.71)",92902.38,10006.30,82896.08,6
Бот 1,20,3,50284,20841,"sellToSystem(coke, 620)",92902.38,10006.30,82896.08,6
Бот 1,20,4,50284,20841,"sellToSystem(scrap-metal, 265.2)",92902.38,10006.30,82896.08,6
Бот 1,20,5,50284,20841,buildFactory(oxygen-converter),92902.38,10006.30,82896.08,6
Бот 1,21,1,38943,21367,nop,106631.71,9956.27,96675.44,6
Бот 1,22,1,60876,21689,"setWorkerCount(01M0D4DWFBJZG4476RFAB64ESM, 1)",104050.60,9906.49,94144.11,6
Бот 1,22,2,60876,21689,"sellToSystem(iron-ore, 2636.48)",104050.60,9906.49,94144.11,6
Бот 1,22,3,60876,21689,"sellToSystem(coking-coal, 371.07)",104050.60,9906.49,94144.11,6
Бот 1,22,4,60876,21689,"sellToSystem(coke, 1211.48)",104050.60,9906.49,94144.11,6
Бот 1,22,5,60876,21689,"sellToSystem(scrap-metal, 465.66)",104050.60,9906.49,94144.11,6
Бот 1,23,1,62492,21834,"sellToSystem(iron-ore, 1207.42)",136382.33,9856.96,126525.38,6
Бот 1,23,2,62492,21834,"sellToSystem(coking-coal, 155.13)",136382.33,9856.96,126525.38,6
Бот 1,23,3,62492,21834,"sellToSystem(coke, 586.52)",136382.33,9856.96,126525.38,6
Бот 1,23,4,62492,21834,"sellToSystem(scrap-metal, 197.34)",136382.33,9856.96,126525.38,6
Бот 1,24,1,67690,22000,"sellToSystem(iron-ore, 1124.72)",151085.52,9807.67,141277.85,6
Бот 1,24,2,67690,22000,"sellToSystem(coking-coal, 133.36)",151085.52,9807.67,141277.85,6
Бот 1,24,3,67690,22000,"sellToSystem(coke, 570.4)",151085.52,9807.67,141277.85,6
Бот 1,24,4,67690,22000,"sellToSystem(scrap-metal, 171.6)",151085.52,9807.67,141277.85,6
Бот 1,24,5,67690,22000,takeLoan(1000),151085.52,9807.67,141277.85,6
Бот 1,25,1,65994,22175,"setOverhaulRequested(01M0D3SGYR8ME5M5AAZGVDM2NB, True)",166679.25,10758.63,155920.62,6
Бот 1,25,2,65994,22175,"sellToSystem(iron-ore, 1035.4)",166679.25,10758.63,155920.62,6
Бот 1,25,3,65994,22175,"sellToSystem(coking-coal, 110.49)",166679.25,10758.63,155920.62,6
Бот 1,25,4,65994,22175,"sellToSystem(coke, 551.8)",166679.25,10758.63,155920.62,6
Бот 1,25,5,65994,22175,"sellToSystem(scrap-metal, 144.3)",166679.25,10758.63,155920.62,6
Бот 1,26,1,62592,22293,"sellToSystem(iron-ore, 939.48)",180746.36,10704.84,170041.52,6
Бот 1,26,2,62592,22293,"sellToSystem(coking-coal, 86.49)",180746.36,10704.84,170041.52,6
Бот 1,26,3,62592,22293,"sellToSystem(coke, 530.72)",180746.36,10704.84,170041.52,6
Бот 1,26,4,62592,22293,"sellToSystem(scrap-metal, 234)",180746.36,10704.84,170041.52,6
Бот 1,27,1,61202,22292,"sellToSystem(iron-ore, 836.92)",193549.17,10651.32,182897.86,6
Бот 1,27,2,61202,22292,"sellToSystem(coking-coal, 61.38)",193549.17,10651.32,182897.86,6
Бот 1,27,3,61202,22292,"sellToSystem(coke, 507.16)",193549.17,10651.32,182897.86,6
Бот 1,27,4,61202,22292,"sellToSystem(scrap-metal, 234)",193549.17,10651.32,182897.86,6
Бот 1,27,5,61202,22292,takeLoan(2000),193549.17,10651.32,182897.86,6
Бот 1,28,1,62024,22831,"sellToSystem(iron-ore, 727.76)",206316.82,12598.06,193718.76,6
Бот 1,28,2,62024,22831,"sellToSystem(coking-coal, 35.15)",206316.82,12598.06,193718.76,6
Бот 1,28,3,62024,22831,"sellToSystem(coke, 481.12)",206316.82,12598.06,193718.76,6
Бот 1,28,4,62024,22831,"sellToSystem(scrap-metal, 234)",206316.82,12598.06,193718.76,6
Бот 1,28,5,62024,22831,takeLoan(2000),206316.82,12598.06,193718.76,6
Бот 1,29,1,63393,22842,"setOverhaulRequested(01M0D3VS08NTY5P6CVP1P2KD3Z, True)",216952.14,14535.07,202417.07,6
Бот 1,29,2,63393,22842,"sellToSystem(iron-ore, 611.98)",216952.14,14535.07,202417.07,6
Бот 1,29,3,63393,22842,"sellToSystem(coke, 452.6)",216952.14,14535.07,202417.07,6
Бот 1,29,4,63393,22842,"sellToSystem(scrap-metal, 390)",216952.14,14535.07,202417.07,6
Бот 1,29,5,63393,22842,"sellToSystem(coking-coal, 7.82)",216952.14,14535.07,202417.07,6
Бот 1,30,1,62543,22823,"sellToSystem(iron-ore, 992.4)",220136.49,14462.39,205674.10,7
Бот 1,30,2,62543,22823,"sellToSystem(coke, 407.84)",220136.49,14462.39,205674.10,7
Бот 1,30,3,62543,22823,"sellToSystem(scrap-metal, 390)",220136.49,14462.39,205674.10,7
Бот 1,30,4,62543,22823,takeLoan(5000),220136.49,14462.39,205674.10,7
Бот 1,30,5,62543,22823,buildFactory(billet-caster),220136.49,14462.39,205674.10,7
Бот 1,31,1,52536,23339,nop,233710.33,19390.08,214320.25,7
Бот 1,32,1,74548,23511,"setOverhaulRequested(01M0D3XX0R12QDVZ48GY22JF9A, True)",230278.35,19293.13,210985.22,7
Бот 1,32,2,74548,23511,"setWorkerCount(01M0D50E1XZJW1Z7SC8GT8G2SW, 1)",230278.35,19293.13,210985.22,7
Бот 1,32,3,74548,23511,"sellToSystem(iron-ore, 1984.8)",230278.35,19293.13,210985.22,7
Бот 1,32,4,74548,23511,"sellToSystem(coke, 652.86)",230278.35,19293.13,210985.22,7
Бот 1,32,5,74548,23511,"sellToSystem(scrap-metal, 780)",230278.35,19293.13,210985.22,7
Бот 1,33,1,67476,23356,"sellToSystem(iron-ore, 1654)",244703.71,19196.66,225507.05,7
Бот 1,33,2,67476,23356,"sellToSystem(coking-coal, 254.82)",244703.71,19196.66,225507.05,7
Бот 1,33,3,67476,23356,"sellToSystem(coke, 313.72)",244703.71,19196.66,225507.05,7
Бот 1,33,4,67476,23356,"sellToSystem(scrap-metal, 390)",244703.71,19196.66,225507.05,7
Бот 1,34,1,66613,23344,"sellToSystem(iron-ore, 1654)",253529.05,19100.68,234428.37,7
Бот 1,34,2,66613,23344,"sellToSystem(coking-coal, 316.2)",253529.05,19100.68,234428.37,7
Бот 1,34,3,66613,23344,"sellToSystem(coke, 272.8)",253529.05,19100.68,234428.37,7
Бот 1,34,4,66613,23344,"sellToSystem(scrap-metal, 390)",253529.05,19100.68,234428.37,7
Бот 1,34,5,66613,23344,takeLoan(5000),253529.05,19100.68,234428.37,7
Бот 1,35,1,72682,23502,"setOverhaulRequested(01M0D4194S1V8TAR1BV6AGK47W, True)",266084.35,24005.18,242079.17,7
Бот 1,35,2,72682,23502,"sellToSystem(iron-ore, 1654)",266084.35,24005.18,242079.17,7
Бот 1,35,3,72682,23502,"sellToSystem(coking-coal, 381.3)",266084.35,24005.18,242079.17,7
Бот 1,35,4,72682,23502,"sellToSystem(coke, 229.4)",266084.35,24005.18,242079.17,7
Бот 1,35,5,72682,23502,"sellToSystem(scrap-metal, 390)",266084.35,24005.18,242079.17,7
Бот 1,36,1,66399,23460,"sellToSystem(iron-ore, 1654)",271398.00,23885.15,247512.85,7
Бот 1,36,2,66399,23460,"sellToSystem(coking-coal, 651)",271398.00,23885.15,247512.85,7
Бот 1,36,3,66399,23460,"sellToSystem(coke, 372)",271398.00,23885.15,247512.85,7
Бот 1,36,4,66399,23460,"sellToSystem(scrap-metal, 390)",271398.00,23885.15,247512.85,7
Бот 1,37,1,64458,23453,"sellToSystem(iron-ore, 1654)",278703.98,23765.73,254938.25,7
Бот 1,37,2,64458,23453,"sellToSystem(coking-coal, 651)",278703.98,23765.73,254938.25,7
Бот 1,37,3,64458,23453,"sellToSystem(coke, 372)",278703.98,23765.73,254938.25,7
Бот 1,37,4,64458,23453,"sellToSystem(scrap-metal, 390)",278703.98,23765.73,254938.25,7
Бот 1,38,1,67117,23918,"sellToSystem(iron-ore, 1654)",286025.03,23646.90,262378.13,7
Бот 1,38,2,67117,23918,"sellToSystem(coking-coal, 651)",286025.03,23646.90,262378.13,7
Бот 1,38,3,67117,23918,"sellToSystem(coke, 372)",286025.03,23646.90,262378.13,7
Бот 1,38,4,67117,23918,"sellToSystem(scrap-metal, 384.54)",286025.03,23646.90,262378.13,7
Бот 1,39,1,73601,23771,"setOverhaulRequested(01M0D49BNG43PHWWJG4VEV3K8H, True)",293332.10,23528.66,269803.44,7
Бот 1,39,2,73601,23771,"sellToSystem(iron-ore, 1654)",293332.10,23528.66,269803.44,7
Бот 1,39,3,73601,23771,"sellToSystem(coke, 620)",293332.10,23528.66,269803.44,7
Бот 1,39,4,73601,23771,"sellToSystem(coking-coal, 279)",293332.10,23528.66,269803.44,7
Бот 1,39,5,73601,23771,"sellToSystem(scrap-metal, 377.52)",293332.10,23528.66,269803.44,7
Бот 1,40,1,69717,23757,"sellToSystem(iron-ore, 1654)",300069.53,23411.02,276658.51,7
Бот 1,40,2,69717,23757,"sellToSystem(coke, 620)",300069.53,23411.02,276658.51,7
Бот 1,40,3,69717,23757,"sellToSystem(coking-coal, 279)",300069.53,23411.02,276658.51,7
Бот 1,40,4,69717,23757,"sellToSystem(scrap-metal, 368.94)",300069.53,23411.02,276658.51,7
Бот 1,40,5,69717,23757,takeLoan(5000),300069.53,23411.02,276658.51,7
Бот 1,41,1,68693,23894,"sellToSystem(iron-ore, 1654)",312383.46,28293.96,284089.49,7
Бот 1,41,2,68693,23894,"sellToSystem(coke, 620)",312383.46,28293.96,284089.49,7
Бот 1,41,3,68693,23894,"sellToSystem(coking-coal, 279)",312383.46,28293.96,284089.49,7
Бот 1,41,4,68693,23894,"sellToSystem(scrap-metal, 358.8)",312383.46,28293.96,284089.49,7
Бот 1,42,1,70503,24128,"sellToSystem(iron-ore, 1630.85)",318856.52,28152.50,290704.03,7
Бот 1,42,2,70503,24128,"sellToSystem(coke, 620)",318856.52,28152.50,290704.03,7
Бот 1,42,3,70503,24128,"sellToSystem(coking-coal, 279)",318856.52,28152.50,290704.03,7
Бот 1,42,4,70503,24128,"sellToSystem(scrap-metal, 347.1)",318856.52,28152.50,290704.03,7
Бот 1,42,5,70503,24128,takeLoan(5000),318856.52,28152.50,290704.03,7
Бот 1,43,1,73503,24218,"setOverhaulRequested(01M0D4DWFBJZG4476RFAB64ESM, True)",330236.54,33011.73,297224.80,7
Бот 1,43,2,73503,24218,"sellToSystem(iron-ore, 1601.07)",330236.54,33011.73,297224.80,7
Бот 1,43,3,73503,24218,"sellToSystem(coke, 620)",330236.54,33011.73,297224.80,7
Бот 1,43,4,73503,24218,"sellToSystem(coking-coal, 279)",330236.54,33011.73,297224.80,7
Бот 1,43,5,73503,24218,"sellToSystem(scrap-metal, 333.84)",330236.54,33011.73,297224.80,7
Бот 1,44,1,72447,24130,"sellToSystem(iron-ore, 1564.69)",334706.64,32846.67,301859.96,7
Бот 1,44,2,72447,24130,"sellToSystem(coke, 620)",334706.64,32846.67,301859.96,7
Бот 1,44,3,72447,24130,"sellToSystem(coking-coal, 279)",334706.64,32846.67,301859.96,7
Бот 1,44,4,72447,24130,"sellToSystem(scrap-metal, 319.02)",334706.64,32846.67,301859.96,7
Бот 1,44,5,72447,24130,takeLoan(5000),334706.64,32846.67,301859.96,7
Бот 1,45,1,72098,24140,"sellToSystem(iron-ore, 1521.68)",344900.14,37682.44,307217.69,7
Бот 1,45,2,72098,24140,"sellToSystem(coke, 620)",344900.14,37682.44,307217.69,7
Бот 1,45,3,72098,24140,"sellToSystem(coking-coal, 262.07)",344900.14,37682.44,307217.69,7
Бот 1,45,4,72098,24140,"sellToSystem(scrap-metal, 302.64)",344900.14,37682.44,307217.69,7
Бот 1,45,5,72098,24140,takeLoan(5000),344900.14,37682.44,307217.69,7
Бот 1,46,1,76131,24244,"sellToSystem(iron-ore, 1472.06)",353764.12,42494.03,311270.09,7
Бот 1,46,2,76131,24244,"sellToSystem(coke, 620)",353764.12,42494.03,311270.09,7
Бот 1,46,3,76131,24244,"sellToSystem(coking-coal, 240.32)",353764.12,42494.03,311270.09,7
Бот 1,46,4,76131,24244,"sellToSystem(scrap-metal, 284.7)",353764.12,42494.03,311270.09,7
Бот 1,46,5,76131,24244,takeLoan(5000),353764.12,42494.03,311270.09,7
Бот 1,47,1,73771,24300,"sellToSystem(iron-ore, 1415.82)",361120.16,47281.56,313838.61,7
Бот 1,47,2,73771,24300,"sellToSystem(coke, 620)",361120.16,47281.56,313838.61,7
Бот 1,47,3,73771,24300,"sellToSystem(coking-coal, 213.71)",361120.16,47281.56,313838.61,7
Бот 1,47,4,73771,24300,"sellToSystem(scrap-metal, 265.2)",361120.16,47281.56,313838.61,7
Бот 1,47,5,73771,24300,takeLoan(5000),361120.16,47281.56,313838.61,7
Бот 1,48,1,71609,24361,"sellToSystem(iron-ore, 1352.98)",366758.45,52045.15,314713.30,7
Бот 1,48,2,71609,24361,"sellToSystem(coke, 611.32)",366758.45,52045.15,314713.30,7
Бот 1,48,3,71609,24361,"sellToSystem(coking-coal, 195.3)",366758.45,52045.15,314713.30,7
Бот 1,48,4,71609,24361,"sellToSystem(scrap-metal, 244.14)",366758.45,52045.15,314713.30,7
Бот 1,49,1,72966,24370,"sellToSystem(iron-ore, 1283.5)",365538.33,51784.92,313753.40,7
Бот 1,49,2,72966,24370,"sellToSystem(coke, 600.16)",365538.33,51784.92,313753.40,7
Бот 1,49,3,72966,24370,"sellToSystem(coking-coal, 175.77)",365538.33,51784.92,313753.40,7
Бот 1,49,4,72966,24370,"sellToSystem(scrap-metal, 221.52)",365538.33,51784.92,313753.40,7
Бот 1,49,5,72966,24370,takeLoan(5000),365538.33,51784.92,313753.40,7
Бот 1,50,1,73125,24320,"sellToSystem(iron-ore, 1207.42)",368965.96,56526.00,312439.96,7
Бот 1,50,2,73125,24320,"sellToSystem(coke, 586.52)",368965.96,56526.00,312439.96,7
Бот 1,50,3,73125,24320,"sellToSystem(coking-coal, 155.13)",368965.96,56526.00,312439.96,7
Бот 1,50,4,73125,24320,"sellToSystem(scrap-metal, 197.34)",368965.96,56526.00,312439.96,7
Бот 1,50,5,73125,24320,takeLoan(5000),368965.96,56526.00,312439.96,7
Бот 1,51,1,75958,24488,"sellToSystem(iron-ore, 1124.72)",370325.29,61243.37,309081.92,7
Бот 1,51,2,75958,24488,"sellToSystem(coke, 570.4)",370325.29,61243.37,309081.92,7
Бот 1,51,3,75958,24488,"sellToSystem(coking-coal, 133.36)",370325.29,61243.37,309081.92,7
Бот 1,51,4,75958,24488,"sellToSystem(scrap-metal, 171.6)",370325.29,61243.37,309081.92,7
Бот 1,51,5,75958,24488,takeLoan(5000),370325.29,61243.37,309081.92,7
Бот 1,52,1,83626,24708,"setOverhaulRequested(01M0D3SGYR8ME5M5AAZGVDM2NB, True)",369445.82,65937.15,303508.66,7
Бот 1,52,2,83626,24708,"sellToSystem(iron-ore, 1035.41)",369445.82,65937.15,303508.66,7
Бот 1,52,3,83626,24708,"sellToSystem(coke, 551.8)",369445.82,65937.15,303508.66,7
Бот 1,52,4,83626,24708,"sellToSystem(coking-coal, 110.49)",369445.82,65937.15,303508.66,7
Бот 1,52,5,83626,24708,"sellToSystem(scrap-metal, 144.3)",369445.82,65937.15,303508.66,7
Бот 1,53,1,83097,24920,"setOverhaulRequested(01M0D50E1XZJW1Z7SC8GT8G2SW, True)",361065.91,65607.47,295458.44,7
Бот 1,53,2,83097,24920,"sellToSystem(iron-ore, 939.47)",361065.91,65607.47,295458.44,7
Бот 1,53,3,83097,24920,"sellToSystem(coke, 530.72)",361065.91,65607.47,295458.44,7
Бот 1,53,4,83097,24920,"sellToSystem(coking-coal, 86.49)",361065.91,65607.47,295458.44,7
Бот 1,53,5,83097,24920,"sellToSystem(scrap-metal, 234)",361065.91,65607.47,295458.44,7
Бот 1,54,1,76386,24745,"sellToSystem(iron-ore, 836.93)",351627.79,65279.43,286348.36,7
Бот 1,54,2,76386,24745,"sellToSystem(coke, 507.16)",351627.79,65279.43,286348.36,7
Бот 1,54,3,76386,24745,"sellToSystem(coking-coal, 61.38)",351627.79,65279.43,286348.36,7
Бот 1,54,4,76386,24745,"sellToSystem(scrap-metal, 234)",351627.79,65279.43,286348.36,7
Бот 1,54,5,76386,24745,takeLoan(5000),351627.79,65279.43,286348.36,7
Бот 1,55,1,74655,24773,"sellToSystem(iron-ore, 727.76)",347889.56,69953.03,277936.53,7
Бот 1,55,2,74655,24773,"sellToSystem(coke, 481.12)",347889.56,69953.03,277936.53,7
Бот 1,55,3,74655,24773,"sellToSystem(coking-coal, 35.15)",347889.56,69953.03,277936.53,7
Бот 1,55,4,74655,24773,"sellToSystem(scrap-metal, 234)",347889.56,69953.03,277936.53,7
Бот 1,55,5,74655,24773,takeLoan(5000),347889.56,69953.03,277936.53,7
Бот 1,56,1,74478,24996,"setOverhaulRequested(01M0D3VS08NTY5P6CVP1P2KD3Z, True)",341603.01,74603.27,266999.74,7
Бот 1,56,2,74478,24996,"sellToSystem(iron-ore, 611.98)",341603.01,74603.27,266999.74,7
Бот 1,56,3,74478,24996,"sellToSystem(coke, 452.6)",341603.01,74603.27,266999.74,7
Бот 1,56,4,74478,24996,"sellToSystem(coking-coal, 7.82)",341603.01,74603.27,266999.74,7
Бот 1,56,5,74478,24996,"sellToSystem(scrap-metal, 390)",341603.01,74603.27,266999.74,7
Бот 1,57,1,70241,24868,"sellToSystem(iron-ore, 992.4)",327962.29,74230.25,253732.04,7
Бот 1,57,2,70241,24868,"sellToSystem(coke, 407.84)",327962.29,74230.25,253732.04,7
Бот 1,57,3,70241,24868,"sellToSystem(scrap-metal, 390)",327962.29,74230.25,253732.04,7
Бот 1,57,4,70241,24868,takeLoan(5000),327962.29,74230.25,253732.04,7
Бот 1,58,1,73375,24921,"sellToSystem(iron-ore, 992.4)",320610.74,78859.10,241751.64,7
Бот 1,58,2,73375,24921,"sellToSystem(coke, 354.64)",320610.74,78859.10,241751.64,7
Бот 1,58,3,73375,24921,"sellToSystem(scrap-metal, 390)",320610.74,78859.10,241751.64,7
Бот 1,58,4,73375,24921,takeLoan(5000),320610.74,78859.10,241751.64,7
Бот 1,59,1,78766,25069,"setOverhaulRequested(01M0D3XX0R12QDVZ48GY22JF9A, True)",310803.16,83464.80,227338.36,7
Бот 1,59,2,78766,25069,"sellToSystem(iron-ore, 992.4)",310803.16,83464.80,227338.36,7
Бот 1,59,3,78766,25069,"sellToSystem(coke, 298.22)",310803.16,83464.80,227338.36,7
Бот 1,59,4,78766,25069,"sellToSystem(scrap-metal, 390)",310803.16,83464.80,227338.36,7
Бот 1,59,5,78766,25069,takeLoan(5000),310803.16,83464.80,227338.36,7
Бот 1,60,1,81077,24814,"sellToSystem(iron-ore, 1654)",298235.74,88047.48,210188.26,7
Бот 1,60,2,81077,24814,"sellToSystem(coke, 313.72)",298235.74,88047.48,210188.26,7
Бот 1,60,3,81077,24814,"sellToSystem(coking-coal, 254.82)",298235.74,88047.48,210188.26,7
Бот 1,60,4,81077,24814,"sellToSystem(scrap-metal, 390)",298235.74,88047.48,210188.26,7
Бот 1,60,5,81077,24814,takeLoan(5000),298235.74,88047.48,210188.26,7
Бот 1,61,1,77513,24954,"sellToSystem(iron-ore, 1654)",286637.65,92607.24,194030.41,7
Бот 1,61,2,77513,24954,"sellToSystem(coke, 272.8)",286637.65,92607.24,194030.41,7
Бот 1,61,3,77513,24954,"sellToSystem(coking-coal, 316.2)",286637.65,92607.24,194030.41,7
Бот 1,61,4,77513,24954,"sellToSystem(scrap-metal, 390)",286637.65,92607.24,194030.41,7
Бот 1,61,5,77513,24954,takeLoan(5000),286637.65,92607.24,194030.41,7
Бот 1,62,1,78825,25124,"setOverhaulRequested(01M0D4194S1V8TAR1BV6AGK47W, True)",272521.21,97144.21,175377.00,7
Бот 1,62,2,78825,25124,"sellToSystem(iron-ore, 1654)",272521.21,97144.21,175377.00,7
Бот 1,62,3,78825,25124,"sellToSystem(coke, 229.4)",272521.21,97144.21,175377.00,7
Бот 1,62,4,78825,25124,"sellToSystem(coking-coal, 381.3)",272521.21,97144.21,175377.00,7
Бот 1,62,5,78825,25124,"sellToSystem(scrap-metal, 390)",272521.21,97144.21,175377.00,7
Бот 1,63,1,73448,24939,"sellToSystem(iron-ore, 1654)",250519.74,96658.49,153861.25,7
Бот 1,63,2,73448,24939,"sellToSystem(coke, 372)",250519.74,96658.49,153861.25,7
Бот 1,63,3,73448,24939,"sellToSystem(coking-coal, 651)",250519.74,96658.49,153861.25,7
Бот 1,63,4,73448,24939,"sellToSystem(scrap-metal, 390)",250519.74,96658.49,153861.25,7
Бот 1,63,5,73448,24939,takeLoan(5000),250519.74,96658.49,153861.25,7
Бот 1,64,1,74620,24875,"sellToSystem(iron-ore, 1654)",235779.30,101175.19,134604.10,7
Бот 1,64,2,74620,24875,"sellToSystem(coke, 372)",235779.30,101175.19,134604.10,7
Бот 1,64,3,74620,24875,"sellToSystem(coking-coal, 651)",235779.30,101175.19,134604.10,7
Бот 1,64,4,74620,24875,"sellToSystem(scrap-metal, 390)",235779.30,101175.19,134604.10,7
Бот 1,64,5,74620,24875,takeLoan(5000),235779.30,101175.19,134604.10,7
Бот 1,65,1,77258,24875,"sellToSystem(iron-ore, 1654)",218309.72,105669.32,112640.40,7
Бот 1,65,2,77258,24875,"sellToSystem(coke, 372)",218309.72,105669.32,112640.40,7
Бот 1,65,3,77258,24875,"sellToSystem(coking-coal, 651)",218309.72,105669.32,112640.40,7
Бот 1,65,4,77258,24875,"sellToSystem(scrap-metal, 384.54)",218309.72,105669.32,112640.40,7
Бот 1,65,5,77258,24875,takeLoan(5000),218309.72,105669.32,112640.40,7
