bot,turn,action_index,response_time_ms,request_size_bytes,command,balance,debt,net_worth,factory_count
Бот 1,27,1,10625,19650,"setOverhaulRequested(01M0D1WNTR0P048B9R7AQCKNNC, True)",416595.65,259.38,416336.27,4
Бот 1,27,2,10625,19650,"setWorkerCount(01M0D227GZCSVC87CRZDY6RFXT, 10)",416595.65,259.38,416336.27,4
Бот 1,27,3,10625,19650,"sellToSystem(coke, 5000.0)",416595.65,259.38,416336.27,4
Бот 1,28,1,16835,20049,"sellToSystem(coke, 4616.2)",434013.86,258.08,433755.77,5
Бот 1,28,2,16835,20049,"sellToSystem(coking-coal, 80000.0)",434013.86,258.08,433755.77,5
Бот 1,28,3,16835,20049,buildFactory(coking-plant),434013.86,258.08,433755.77,5
Бот 1,29,1,8878,20504,"setWorkerCount(01M0D232BE70B3VGMJQ8BPAT09, 10)",745758.71,256.79,745501.92,5
Бот 1,30,1,14683,20570,"sellToSystem(coke, 14000.0)",735522.65,255.51,735267.14,5
Бот 1,30,2,14683,20570,"sellToSystem(coking-coal, 40000.0)",735522.65,255.51,735267.14,5
Бот 1,31,1,16659,20643,"sellToSystem(coke, 13404.0)",917655.24,254.23,917401.01,5
Бот 1,31,2,16659,20643,"sellToSystem(coking-coal, 34448.25)",917655.24,254.23,917401.01,5
Бот 1,32,1,18187,20650,"sellToSystem(coke, 12000.0)",1069642.08,252.96,1069389.12,5
Бот 1,32,2,18187,20650,"sellToSystem(coking-coal, 8000.0)",1069642.08,252.96,1069389.12,5
Бот 1,32,3,18187,20650,"postSellOffer(coke, 5000.0, 6.0-9.0)",1069642.08,252.96,1069389.12,5
Бот 1,33,1,19296,20907,"postSellOffer(coke, 5000, 6.0-9.0)",1136749.10,251.70,1136497.40,5
Бот 1,34,1,13260,20989,nop,1127412.73,250.44,1127162.29,5
Бот 1,35,1,21364,20673,"sellToSystem(coke, 1410.0)",1115269.72,249.19,1115020.54,5
Бот 1,35,2,21364,20673,"sellToSystem(coking-coal, 3010.0)",1115269.72,249.19,1115020.54,5
Бот 1,36,1,15926,20693,"sellToSystem(coke, 12000.0)",1119264.19,247.94,1119016.25,5
Бот 1,36,2,15926,20693,"sellToSystem(coking-coal, 8000.0)",1119264.19,247.94,1119016.25,5
Бот 1,36,3,15926,20693,"postSellOffer(coke, 5000.0, 6.0-9.0)",1119264.19,247.94,1119016.25,5
Бот 1,37,1,24849,20914,"sellToSystem(coking-coal, 66518.0)",1159126.21,246.70,1158879.52,5
Бот 1,37,2,24849,20914,"sellToSystem(coke, 35723.0)",1159126.21,246.70,1158879.52,5
Бот 1,37,3,24849,20914,"postSellOffer(coke, 5000.0, 8.0-10.0)",1159126.21,246.70,1158879.52,5
Бот 1,38,1,14999,21503,"postSellOffer(coke, 20000.0, 7.0-12.0)",1371652.63,245.47,1371407.16,5
Бот 1,39,1,13669,21418,"sellToSystem(coking-coal, 42739.46)",1360939.15,244.24,1360694.91,5
Бот 1,39,2,13669,21418,"postSellOffer(coke, 21747, 6.0-9.0)",1360939.15,244.24,1360694.91,5
Бот 1,40,1,10053,21488,"sellToSystem(coke, 20000.0)",1432270.34,243.02,1432027.32,5
Бот 1,41,1,18691,21424,"sellToSystem(coke, 20000.0)",1479659.80,241.80,1479418.00,5
Бот 1,41,2,18691,21424,"postSellOffer(coke, 20000.0, 8.0-12.0)",1479659.80,241.80,1479418.00,5
Бот 1,42,1,13021,21422,"sellToSystem(coke, 25000.0)",1526740.60,240.59,1526500.01,5
Бот 1,42,2,13021,21422,"sellToSystem(coking-coal, 20000.0)",1526740.60,240.59,1526500.01,5
Бот 1,43,1,11767,21362,"sellToSystem(coke, 31768.6)",1629991.99,239.39,1629752.60,5
Бот 1,43,2,11767,21362,"sellToSystem(coking-coal, 22733.87)",1629991.99,239.39,1629752.60,5
Бот 1,44,1,8334,21290,nop,1759440.29,238.19,1759202.10,5
Бот 1,45,1,8248,21465,"setOverhaulRequested(01M0D20YDZBZ0PGNMSMVTP95VY, True)",1753683.37,237.00,1753446.37,5
Бот 1,46,1,10880,21454,"sellToSystem(coke, 5000.0)",1746051.90,235.82,1745816.09,5
Бот 1,46,2,10880,21454,"sellToSystem(coking-coal, 5000.0)",1746051.90,235.82,1745816.09,5
Бот 1,47,1,13492,21396,"postSellOffer(coke, 5000.0, 5.0-6.0)",1769194.75,234.64,1768960.11,5
Бот 1,47,2,13492,21396,"postSellOffer(coking-coal, 3000.0, 3.5-4.0)",1769194.75,234.64,1768960.11,5
Бот 1,48,1,10906,21598,nop,1759585.52,233.47,1759352.05,5
Бот 1,49,1,9370,21700,"setOverhaulRequested(01M0D227GZCSVC87CRZDY6RFXT, True)",1748194.46,232.30,1747962.17,5
Бот 1,50,1,15052,21261,"(skipped: setOverhaulRequested(01M0D1W5H5E3AWCFAZ090K9BKA, ) — SetOverhaulRequested requires factoryId and enabled.)",1734573.35,231.14,1734342.22,5
Бот 1,50,2,15052,21261,"(skipped: setOverhaulRequested(01M0D232BE70B3VGMJQ8BPAT09, ) — SetOverhaulRequested requires factoryId and enabled.)",1734573.35,231.14,1734342.22,5
Бот 1,50,3,15052,21261,"sellToSystem(coke, 20000.0)",1734573.35,231.14,1734342.22,5
Бот 1,50,4,15052,21261,"sellToSystem(coking-coal, 15000.0)",1734573.35,231.14,1734342.22,5
Бот 1,51,1,12925,22123,"setOverhaulRequested(01M0D1W5H5E3AWCFAZ090K9BKA, True)",1811170.41,229.98,1810940.43,5
Бот 1,51,2,12925,22123,"setOverhaulRequested(01M0D232BE70B3VGMJQ8BPAT09, True)",1811170.41,229.98,1810940.43,5
Бот 1,51,3,12925,22123,"sellToSystem(coke, 20000.0)",1811170.41,229.98,1810940.43,5
Бот 1,51,4,12925,22123,"sellToSystem(coking-coal, 15000.0)",1811170.41,229.98,1810940.43,5
Бот 1,52,1,14168,22066,"(skipped: setOverhaulRequested(01M0D1W5H5E3AWCFAZ090K9BKA, ) — SetOverhaulRequested requires factoryId and enabled.)",1888544.09,228.83,1888315.26,5
Бот 1,52,2,14168,22066,"(skipped: setOverhaulRequested(01M0D227GZCSVC87CRZDY6RFXT, ) — SetOverhaulRequested requires factoryId and enabled.)",1888544.09,228.83,1888315.26,5
Бот 1,52,3,14168,22066,"(skipped: setOverhaulRequested(01M0D232BE70B3VGMJQ8BPAT09, ) — SetOverhaulRequested requires factoryId and enabled.)",1888544.09,228.83,1888315.26,5
Бот 1,52,4,14168,22066,"sellToSystem(coke, 5000.0)",1888544.09,228.83,1888315.26,5
Бот 1,52,5,14168,22066,"sellToSystem(coking-coal, 3000.0)",1888544.09,228.83,1888315.26,5
Бот 1,53,1,17203,22402,buildFactory(coking-plant),1902796.61,227.69,1902568.92,6
Бот 1,53,2,17203,22402,"postSellOffer(coke, 5000.0, 5.0-6.0)",1902796.61,227.69,1902568.92,6
Бот 1,53,3,17203,22402,"postSellOffer(coking-coal, 3000.0, 3.5-4.0)",1902796.61,227.69,1902568.92,6
Бот 1,54,1,17469,23165,"setOverhaulRequested(01M0D1WNTR0P048B9R7AQCKNNC, True)",1887008.76,226.55,1886782.21,6
Бот 1,54,2,17469,23165,"setWorkerCount(01M0D2DY1MM45WRD177QSHN6RB, 10)",1887008.76,226.55,1886782.21,6
Бот 1,54,3,17469,23165,"postSellOffer(coke, 5000.0, 5.0-6.0)",1887008.76,226.55,1886782.21,6
Бот 1,54,4,17469,23165,"postSellOffer(coking-coal, 3000.0, 3.5-4.0)",1887008.76,226.55,1886782.21,6
Бот 1,55,1,10971,23463,"sellToSystem(coke, 5000.0)",1866637.46,225.42,1866412.05,6
Бот 1,55,2,10971,23463,"sellToSystem(coking-coal, 3000.0)",1866637.46,225.42,1866412.05,6
Бот 1,56,1,12209,23340,"sellToSystem(coke, 5000.0)",1872551.04,224.29,1872326.75,6
Бот 1,56,2,12209,23340,"sellToSystem(coking-coal, 3000.0)",1872551.04,224.29,1872326.75,6
Бот 1,57,1,15004,23145,"sellToSystem(coke, 10000.0)",1876136.90,223.17,1875913.73,6
Бот 1,57,2,15004,23145,"sellToSystem(coking-coal, 20000.0)",1876136.90,223.17,1875913.73,6
Бот 1,58,1,17418,23029,"sellToSystem(coke, 20000.0)",1922476.07,222.05,1922254.02,6
Бот 1,58,2,17418,23029,"sellToSystem(coking-coal, 15000.0)",1922476.07,222.05,1922254.02,6
Бот 1,58,3,17418,23029,"postSellOffer(coke, 5000.0, 5.0-6.0)",1922476.07,222.05,1922254.02,6
Бот 1,58,4,17418,23029,"postSellOffer(coking-coal, 3000.0, 3.5-4.0)",1922476.07,222.05,1922254.02,6
Бот 1,59,1,15285,23505,"sellToSystem(coke, 20000.0)",1987074.36,220.94,1986853.42,6
Бот 1,59,2,15285,23505,"sellToSystem(coking-coal, 15000.0)",1987074.36,220.94,1986853.42,6
Бот 1,60,1,12879,23560,"sellToSystem(coke, 20000.0)",2052256.67,219.84,2052036.83,6
Бот 1,60,2,12879,23560,"sellToSystem(coking-coal, 15000.0)",2052256.67,219.84,2052036.83,6
Бот 1,60,3,12879,23560,"postSellOffer(coke, 5000.0, 5.0-6.0)",2052256.67,219.84,2052036.83,6
Бот 1,60,4,12879,23560,"postSellOffer(coking-coal, 3000.0, 3.5-4.0)",2052256.67,219.84,2052036.83,6
Бот 1,61,1,15110,23525,"postSellOffer(coke, 5000, 5.0-6.0)",2118051.75,218.74,2117833.02,6
Бот 1,61,2,15110,23525,"postSellOffer(coking-coal, 3000, 3.5-4.0)",2118051.75,218.74,2117833.02,6
Бот 1,62,1,11726,23646,nop,2092308.71,217.64,2092091.07,6
Бот 1,63,1,12640,22832,"sellToSystem(coke, 20000.0)",2063777.61,216.56,2063561.05,6
Бот 1,63,2,12640,22832,"sellToSystem(coking-coal, 15000.0)",2063777.61,216.56,2063561.05,6
Бот 1,63,3,12640,22832,"postSellOffer(coke, 5000.0, 5.0-6.0)",2063777.61,216.56,2063561.05,6
Бот 1,63,4,12640,22832,"postSellOffer(coking-coal, 3000.0, 3.5-4.0)",2063777.61,216.56,2063561.05,6
Бот 1,64,1,9872,22891,"sellToSystem(coke, 20000.0)",2124730.90,215.47,2124515.43,6
Бот 1,64,2,9872,22891,"sellToSystem(coking-coal, 15000.0)",2124730.90,215.47,2124515.43,6
Бот 1,65,1,9818,22701,"sellToSystem(coke, 20000.0)",2186565.06,214.39,2186350.66,6
Бот 1,65,2,9818,22701,"sellToSystem(coking-coal, 15000.0)",2186565.06,214.39,2186350.66,6
Бот 1,66,1,10020,22600,"sellToSystem(coke, 20000.0)",2249386.17,213.32,2249172.85,6
Бот 1,66,2,10020,22600,"sellToSystem(coking-coal, 15000.0)",2249386.17,213.32,2249172.85,6
Бот 1,67,1,9295,22604,"sellToSystem(coke, 20000.0)",2313318.93,212.26,2313106.67,6
Бот 1,67,2,9295,22604,"sellToSystem(coking-coal, 15000.0)",2313318.93,212.26,2313106.67,6
Бот 1,68,1,9552,22604,"postSellOffer(coke, 5000.0, 5.0-6.0)",2378492.03,211.20,2378280.84,6
Бот 1,68,2,9552,22604,"postSellOffer(coking-coal, 3000.0, 3.5-4.0)",2378492.03,211.20,2378280.84,6
Бот 1,69,1,9728,22762,"postSellOffer(coke, 5000.0, 5.0-6.0)",2352850.19,210.14,2352640.05,6
Бот 1,69,2,9728,22762,"postSellOffer(coking-coal, 3000.0, 3.5-4.0)",2352850.19,210.14,2352640.05,6
Бот 1,70,1,14967,23050,"sellToSystem(coke, 30000.0)",2325241.97,209.09,2325032.88,6
Бот 1,70,2,14967,23050,"sellToSystem(coking-coal, 20000.0)",2325241.97,209.09,2325032.88,6
Бот 1,71,1,14640,22792,"sellToSystem(coke, 158937.72)",2424777.79,208.04,2424569.75,6
Бот 1,71,2,14640,22792,"sellToSystem(coking-coal, 63634.1)",2424777.79,208.04,2424569.75,6
Бот 1,72,1,8476,22702,"(skipped: setOverhaulRequested(01M0D20YDZBZ0PGNMSMVTP95VY, ) — SetOverhaulRequested requires factoryId and enabled.)",2962989.78,207.00,2962782.78,6
Бот 1,73,1,9320,22860,"setOverhaulRequested(01M0D20YDZBZ0PGNMSMVTP95VY, True)",2957773.64,205.97,2957567.68,6
Бот 1,74,1,8797,22600,"(skipped: setOverhaulRequested(01M0D20YDZBZ0PGNMSMVTP95VY, True) — Factory '01M0D20YDZBZ0PGNMSMVTP95VY' is already under repair.)",2951029.04,204.94,2950824.10,6
Бот 1,75,1,8917,22672,nop,2943238.12,203.91,2943034.20,6
Бот 1,76,1,13119,23138,"setOverhaulRequested(01M0D227GZCSVC87CRZDY6RFXT, True)",2934279.95,202.89,2934077.06,6
Бот 1,76,2,13119,23138,"setOverhaulRequested(01M0D2DY1MM45WRD177QSHN6RB, True)",2934279.95,202.89,2934077.06,6
Бот 1,76,3,13119,23138,"sellToSystem(coke, 20000.0)",2934279.95,202.89,2934077.06,6
Бот 1,76,4,13119,23138,"sellToSystem(coking-coal, 15000.0)",2934279.95,202.89,2934077.06,6
Бот 1,77,1,8912,23065,nop,2993119.90,201.88,2992918.02,6
Бот 1,78,1,18172,23385,"setOverhaulRequested(01M0D1W5H5E3AWCFAZ090K9BKA, True)",2984030.65,200.87,2983829.78,6
Бот 1,78,2,18172,23385,"setOverhaulRequested(01M0D232BE70B3VGMJQ8BPAT09, True)",2984030.65,200.87,2983829.78,6
Бот 1,78,3,18172,23385,"sellToSystem(coke, 1410.0)",2984030.65,200.87,2983829.78,6
Бот 1,78,4,18172,23385,"sellToSystem(coking-coal, 3010.0)",2984030.65,200.87,2983829.78,6
Бот 1,79,1,9666,23189,nop,2991694.99,199.87,2991495.12,6
Бот 1,80,1,9679,22846,nop,2978485.16,0.00,2978485.16,6
Бот 1,81,1,11523,23069,"setOverhaulRequested(01M0D1WNTR0P048B9R7AQCKNNC, True)",2964345.25,0.00,2964345.25,6
Бот 1,82,1,16306,22824,"sellToSystem(coke, 50000.0)",2946785.71,0.00,2946785.71,6
Бот 1,82,2,16306,22824,"sellToSystem(coking-coal, 30000.0)",2946785.71,0.00,2946785.71,6
Бот 1,83,1,14644,22717,buildFactory(coking-plant),3127829.36,0.00,3127829.36,7
Бот 1,83,2,14644,22717,"sellToSystem(coke, 20000.0)",3127829.36,0.00,3127829.36,7
Бот 1,84,1,11274,22990,"setWorkerCount(01M0D2S3ZPV06EGR9XYDZQ4G35, 10)",3171058.60,0.00,3171058.60,7
Бот 1,85,1,13063,22830,"sellToSystem(coke, 10000.0)",3153283.37,0.00,3153283.37,7
Бот 1,85,2,13063,22830,"sellToSystem(coking-coal, 5000.0)",3153283.37,0.00,3153283.37,7
Бот 1,86,1,12797,23071,"sellToSystem(coke, 20000.0)",3179496.44,0.00,3179496.44,7
Бот 1,86,2,12797,23071,"sellToSystem(coking-coal, 10000.0)",3179496.44,0.00,3179496.44,7
Бот 1,87,1,12787,22920,"sellToSystem(coke, 1410.0)",3241302.81,0.00,3241302.81,7
Бот 1,87,2,12787,22920,"sellToSystem(coking-coal, 3010.0)",3241302.81,0.00,3241302.81,7
Бот 1,88,1,13851,23016,"sellToSystem(coke, 1410.0)",3239406.09,0.00,3239406.09,7
Бот 1,88,2,13851,23016,"sellToSystem(coking-coal, 3010.0)",3239406.09,0.00,3239406.09,7
Бот 1,89,1,12603,22858,"sellToSystem(coke, 30000.0)",3235332.83,0.00,3235332.83,7
Бот 1,89,2,12603,22858,"sellToSystem(coking-coal, 10000.0)",3235332.83,0.00,3235332.83,7
Бот 1,90,1,11577,22976,"sellToSystem(coke, 20000.0)",3320676.57,0.00,3320676.57,7
Бот 1,90,2,11577,22976,"sellToSystem(coking-coal, 10000.0)",3320676.57,0.00,3320676.57,7
